lane,patch,stage,kind,t0_ms,t1_ms
0,0,normalize,cpu,65.2401,74.2641
0,0,g_a_cpu,cpu,75.0871,75.4676
0,0,g_a,dpu,75.4712,115.976
0,0,g_a,dpu,115.98,188.126
0,0,g_a_cpu,cpu,188.127,188.603
0,0,eb_enc,cpu,188.614,197.055
0,8,normalize,cpu,197.508,206.507
0,8,g_a_cpu,cpu,206.511,206.713
0,8,g_a,dpu,206.717,259.956
0,8,g_a,dpu,259.964,331.77
0,8,g_a_cpu,cpu,331.772,332.23
0,8,eb_enc,cpu,332.233,339.442
0,14,normalize,cpu,339.862,348.865
0,14,g_a_cpu,cpu,348.868,349.151
0,14,g_a,dpu,349.154,403.532
0,14,g_a,dpu,403.533,475.407
0,14,g_a_cpu,cpu,475.408,475.937
0,14,eb_enc,cpu,475.947,482.859
0,20,normalize,cpu,483.306,492.306
0,20,g_a_cpu,cpu,492.309,492.561
0,20,g_a,dpu,492.562,547.184
0,20,g_a,dpu,547.188,619.16
0,20,g_a_cpu,cpu,619.163,619.707
0,20,eb_enc,cpu,619.71,626.686
0,26,normalize,cpu,627.12,636.121
0,26,g_a_cpu,cpu,636.124,636.409
0,26,g_a,dpu,636.411,690.93
0,26,g_a,dpu,690.932,762.808
0,26,g_a_cpu,cpu,762.809,763.19
0,26,eb_enc,cpu,763.193,770.297
0,32,normalize,cpu,770.786,779.799
0,32,g_a_cpu,cpu,779.802,780.053
0,32,g_a,dpu,780.055,834.996
0,32,g_a,dpu,835.002,907.476
0,32,g_a_cpu,cpu,907.478,908.064
0,32,eb_enc,cpu,908.069,915.086
0,38,normalize,cpu,915.546,924.632
0,38,g_a_cpu,cpu,924.639,924.93
0,38,g_a,dpu,924.932,980.546
0,38,g_a,dpu,980.547,1052.48
0,38,g_a_cpu,cpu,1052.49,1053.01
0,38,eb_enc,cpu,1053.02,1059.97
0,44,normalize,cpu,1060.45,1069.56
0,44,g_a_cpu,cpu,1069.56,1069.83
0,44,g_a,dpu,1069.83,1124.2
0,44,g_a,dpu,1124.2,1196.07
0,44,g_a_cpu,cpu,1196.07,1196.62
0,44,eb_enc,cpu,1196.62,1203.65
0,50,normalize,cpu,1204.09,1213.24
0,50,g_a_cpu,cpu,1213.24,1213.54
0,50,g_a,dpu,1213.54,1267.81
0,50,g_a,dpu,1267.81,1376.81
0,50,g_a_cpu,cpu,1376.81,1377.33
0,50,eb_enc,cpu,1377.33,1384.26
0,57,normalize,cpu,1384.72,1393.9
0,57,g_a_cpu,cpu,1393.91,1394.17
0,57,g_a,dpu,1394.17,1448.7
0,57,g_a,dpu,1448.7,1520.43
0,57,g_a_cpu,cpu,1520.44,1520.92
0,57,eb_enc,cpu,1520.92,1527.58
0,58,normalize,cpu,1589.28,1598.3
0,58,g_a_cpu,cpu,1598.31,1598.83
0,58,g_a,dpu,1598.83,1635.91
0,58,g_a,dpu,1635.91,1707.89
0,58,g_a_cpu,cpu,1707.89,1708.46
0,58,eb_enc,cpu,1708.48,1716.05
0,65,normalize,cpu,1716.56,1725.62
0,65,g_a_cpu,cpu,1725.62,1726.17
0,65,g_a,dpu,1726.17,1780.09
0,65,g_a,dpu,1780.09,1851.79
0,65,g_a_cpu,cpu,1851.79,1852.26
0,65,eb_enc,cpu,1852.26,1859.21
0,70,normalize,cpu,1859.73,1868.95
0,70,g_a_cpu,cpu,1868.96,1869.34
0,70,g_a,dpu,1869.34,1923.68
0,70,g_a,dpu,1923.68,1995.38
0,70,g_a_cpu,cpu,1995.38,1995.91
0,70,eb_enc,cpu,1995.91,2002.88
0,76,normalize,cpu,2003.31,2012.43
0,76,g_a_cpu,cpu,2012.43,2013.25
0,76,g_a,dpu,2013.26,2067.28
0,76,g_a,dpu,2067.28,2139.03
0,76,g_a_cpu,cpu,2139.03,2139.47
0,76,eb_enc,cpu,2139.47,2146.53
0,82,normalize,cpu,2146.97,2156.01
0,82,g_a_cpu,cpu,2156.02,2156.23
0,82,g_a,dpu,2156.24,2210.99
0,82,g_a,dpu,2210.99,2282.72
0,82,g_a_cpu,cpu,2282.72,2283.22
0,82,eb_enc,cpu,2283.22,2290.14
0,88,normalize,cpu,2290.56,2299.56
0,88,g_a_cpu,cpu,2299.57,2299.76
0,88,g_a,dpu,2299.76,2354.69
0,88,g_a,dpu,2354.69,2426.46
0,88,g_a_cpu,cpu,2426.46,2426.95
0,88,eb_enc,cpu,2426.95,2433.9
0,94,normalize,cpu,2434.33,2443.32
0,94,g_a_cpu,cpu,2443.32,2443.55
0,94,g_a,dpu,2443.56,2498.41
0,94,g_a,dpu,2498.41,2534.79
0,94,g_a_cpu,cpu,2534.79,2535.3
0,94,eb_enc,cpu,2535.3,2542.28
0,100,normalize,cpu,2542.73,2551.71
0,100,g_a_cpu,cpu,2551.71,2551.93
0,100,g_a,dpu,2551.93,2606.61
0,100,g_a,dpu,2606.61,2680.49
0,100,g_a_cpu,cpu,2680.49,2680.99
0,100,eb_enc,cpu,2680.99,2687.9
0,106,normalize,cpu,2688.3,2698.09
0,106,g_a_cpu,cpu,2698.09,2698.41
0,106,g_a,dpu,2698.41,2752.33
0,106,g_a,dpu,2752.33,2824.19
0,106,g_a_cpu,cpu,2824.19,2824.7
0,106,eb_enc,cpu,2824.71,2831.71
0,112,normalize,cpu,2832.16,2841.9
0,112,g_a_cpu,cpu,2841.9,2842.24
0,112,g_a,dpu,2842.24,2896.07
0,112,g_a,dpu,2896.07,2968
0,112,g_a_cpu,cpu,2968,2968.35
0,112,eb_enc,cpu,2968.35,2975.14
0,116,normalize,cpu,3125.13,3134.14
0,116,g_a_cpu,cpu,3134.16,3134.68
0,116,g_a,dpu,3134.68,3171.75
0,116,g_a,dpu,3171.75,3243.67
0,116,g_a_cpu,cpu,3243.67,3244.25
0,116,eb_enc,cpu,3244.25,3251.74
0,122,normalize,cpu,3252.27,3261.32
0,122,g_a_cpu,cpu,3261.33,3261.84
0,122,g_a,dpu,3261.84,3315.68
0,122,g_a,dpu,3315.69,3387.43
0,122,g_a_cpu,cpu,3387.43,3387.92
0,122,eb_enc,cpu,3387.92,3395.15
0,128,normalize,cpu,3395.67,3404.78
0,128,g_a_cpu,cpu,3404.78,3405.18
0,128,g_a,dpu,3405.19,3460.81
0,128,g_a,dpu,3460.82,3532.52
0,128,g_a_cpu,cpu,3532.53,3533.02
0,128,eb_enc,cpu,3533.02,3540.24
0,134,normalize,cpu,3540.74,3549.77
0,134,g_a_cpu,cpu,3549.78,3550.2
0,134,g_a,dpu,3550.2,3604.43
0,134,g_a,dpu,3604.44,3676.37
0,134,g_a_cpu,cpu,3676.37,3676.85
0,134,eb_enc,cpu,3676.85,3683.75
0,140,normalize,cpu,3684.2,3693.29
0,140,g_a_cpu,cpu,3693.3,3693.74
0,140,g_a,dpu,3693.74,3748.19
0,140,g_a,dpu,3748.19,3819.9
0,140,g_a_cpu,cpu,3819.9,3820.38
0,140,eb_enc,cpu,3820.38,3827.29
0,146,normalize,cpu,3827.72,3836.77
0,146,g_a_cpu,cpu,3836.78,3837.23
0,146,g_a,dpu,3837.23,3892.62
0,146,g_a,dpu,3892.62,3964.29
0,146,g_a_cpu,cpu,3964.29,3964.78
0,146,eb_enc,cpu,3964.78,3971.72
0,152,normalize,cpu,3972.16,3985.47
0,152,g_a_cpu,cpu,3985.48,3985.9
0,152,g_a,dpu,3985.9,4036.17
0,152,g_a,dpu,4036.18,4107.92
