lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.21551,64.0674
-1,1,read,read,64.1471,126.852
-1,2,read,read,126.876,189.922
-1,3,read,read,1783.89,1846.95
-1,4,read,read,3509.76,3566.56
-1,5,read,read,5305.06,5371.82
-1,6,read,read,7040.61,7112.18
-1,7,read,read,8813.4,8872.77
-1,8,read,read,10565.9,10623.6
-1,9,read,read,12312.4,12345.5
-1,10,read,read,14078.6,14110.7
-1,11,read,read,15806.8,15839
-1,12,read,read,17591.2,17649.2
-1,13,read,read,19315.7,19347.6
-1,14,read,read,21115.4,21146.4
-1,15,read,read,22836.6,22868.9
0,1,normalize,cpu,64.6326,68.3719
0,1,g_a_cpu,cpu,72.9458,73.4196
0,1,g_a,dpu,73.448,110.414
0,1,g_a,dpu,110.421,147.091
0,1,g_a_cpu,cpu,147.092,147.48
0,1,h_a,dpu,147.488,149.176
0,1,eb_enc,cpu,149.177,149.327
0,1,eb_dec,cpu,149.328,149.533
0,1,h_s,dpu,149.533,150.85
0,1,gc,cpu,150.855,162.554
0,3,normalize,cpu,163.297,167.09
0,3,g_a_cpu,cpu,167.098,167.603
0,3,g_a,dpu,167.609,204.497
0,3,g_a,dpu,204.499,240.815
0,3,g_a_cpu,cpu,240.816,241.182
0,3,h_a,dpu,241.184,242.448
0,3,eb_enc,cpu,242.449,242.591
0,3,eb_dec,cpu,242.594,242.742
0,3,h_s,dpu,242.742,243.713
0,3,gc,cpu,243.713,254.234
0,6,normalize,cpu,254.762,258.503
0,6,g_a_cpu,cpu,258.507,258.848
0,6,g_a,dpu,258.852,295.358
0,6,g_a,dpu,295.359,331.604
0,6,g_a_cpu,cpu,331.605,331.926
0,6,h_a,dpu,331.928,333.206
0,6,eb_enc,cpu,333.207,333.354
0,6,eb_dec,cpu,333.355,333.497
0,6,h_s,dpu,333.497,334.464
0,6,gc,cpu,334.465,344.652
0,9,normalize,cpu,345.152,348.877
0,9,g_a_cpu,cpu,348.881,349.189
0,9,g_a,dpu,349.193,385.652
0,9,g_a,dpu,385.658,421.901
0,9,g_a_cpu,cpu,421.902,422.238
0,9,h_a,dpu,422.24,423.543
0,9,eb_enc,cpu,423.544,423.686
0,9,eb_dec,cpu,423.686,423.828
0,9,h_s,dpu,423.829,424.828
0,9,gc,cpu,424.828,434.519
0,12,normalize,cpu,435.065,438.808
0,12,g_a_cpu,cpu,438.811,439.134
0,12,g_a,dpu,439.138,475.567
0,12,g_a,dpu,475.568,511.834
0,12,g_a_cpu,cpu,511.835,512.156
0,12,h_a,dpu,512.158,513.344
0,12,eb_enc,cpu,513.345,513.488
0,12,eb_dec,cpu,513.489,513.668
0,12,h_s,dpu,513.669,514.66
0,12,gc,cpu,514.661,524.379
0,15,normalize,cpu,525.078,528.82
0,15,g_a_cpu,cpu,528.824,529.176
0,15,g_a,dpu,529.18,565.595
0,15,g_a,dpu,565.596,601.85
0,15,g_a_cpu,cpu,601.851,602.213
0,15,h_a,dpu,602.214,603.366
0,15,eb_enc,cpu,603.367,603.488
0,15,eb_dec,cpu,603.489,603.622
0,15,h_s,dpu,603.622,604.587
0,15,gc,cpu,604.588,614.606
0,18,normalize,cpu,615.2,618.952
0,18,g_a_cpu,cpu,618.956,619.323
0,18,g_a,dpu,619.327,655.826
0,18,g_a,dpu,655.827,692.092
0,18,g_a_cpu,cpu,692.093,692.417
0,18,h_a,dpu,692.425,693.585
0,18,eb_enc,cpu,693.585,693.709
0,18,eb_dec,cpu,693.709,693.844
0,18,h_s,dpu,693.845,694.85
0,18,gc,cpu,694.85,704.566
0,21,normalize,cpu,705.09,708.819
0,21,g_a_cpu,cpu,708.822,709.083
0,21,g_a,dpu,709.087,745.566
0,21,g_a,dpu,745.568,781.818
0,21,g_a_cpu,cpu,781.819,782.188
0,21,h_a,dpu,782.19,783.368
0,21,eb_enc,cpu,783.368,783.486
0,21,eb_dec,cpu,783.486,783.618
0,21,h_s,dpu,783.619,784.564
0,21,gc,cpu,784.565,794.515
0,24,normalize,cpu,795.068,798.79
0,24,g_a_cpu,cpu,798.793,799.087
0,24,g_a,dpu,799.092,835.608
0,24,g_a,dpu,835.609,871.871
0,24,g_a_cpu,cpu,871.873,872.197
0,24,h_a,dpu,872.199,873.366
0,24,eb_enc,cpu,873.367,873.485
0,24,eb_dec,cpu,873.486,873.638
0,24,h_s,dpu,873.639,874.579
0,24,gc,cpu,874.58,884.633
0,27,normalize,cpu,885.237,888.971
0,27,g_a_cpu,cpu,888.976,889.247
0,27,g_a,dpu,889.252,925.761
0,27,g_a,dpu,925.762,962.068
0,27,g_a_cpu,cpu,962.069,962.409
0,27,h_a,dpu,962.411,963.57
0,27,eb_enc,cpu,963.57,963.688
0,27,eb_dec,cpu,963.689,963.819
0,27,h_s,dpu,963.819,964.706
0,27,gc,cpu,964.706,974.705
0,30,normalize,cpu,975.336,979.102
0,30,g_a_cpu,cpu,979.107,979.399
0,30,g_a,dpu,979.403,1015.82
0,30,g_a,dpu,1015.82,1052.1
0,30,g_a_cpu,cpu,1052.1,1052.43
0,30,h_a,dpu,1052.43,1053.6
0,30,eb_enc,cpu,1053.6,1053.72
0,30,eb_dec,cpu,1053.72,1053.85
0,30,h_s,dpu,1053.85,1054.7
0,30,gc,cpu,1054.7,1064.66
0,33,normalize,cpu,1065.21,1068.87
0,33,g_a_cpu,cpu,1068.87,1069.19
0,33,g_a,dpu,1069.19,1105.7
0,33,g_a,dpu,1105.7,1141.97
0,33,g_a_cpu,cpu,1141.97,1142.3
0,33,h_a,dpu,1142.3,1143.49
0,33,eb_enc,cpu,1143.49,1143.61
0,33,eb_dec,cpu,1143.61,1143.74
0,33,h_s,dpu,1143.74,1144.59
0,33,gc,cpu,1144.59,1154.35
0,36,normalize,cpu,1154.82,1158.57
0,36,g_a_cpu,cpu,1158.58,1158.96
0,36,g_a,dpu,1158.96,1195.39
0,36,g_a,dpu,1195.39,1231.68
0,36,g_a_cpu,cpu,1231.68,1232.01
0,36,h_a,dpu,1232.01,1233.21
0,36,eb_enc,cpu,1233.21,1233.33
0,36,eb_dec,cpu,1233.33,1233.46
0,36,h_s,dpu,1233.46,1234.34
0,36,gc,cpu,1234.35,1244.1
0,39,normalize,cpu,1244.58,1248.32
0,39,g_a_cpu,cpu,1248.32,1248.67
0,39,g_a,dpu,1248.67,1285.11
0,39,g_a,dpu,1285.11,1321.42
0,39,g_a_cpu,cpu,1321.42,1321.76
0,39,h_a,dpu,1321.77,1322.92
0,39,eb_enc,cpu,1322.92,1323.05
0,39,eb_dec,cpu,1323.06,1323.19
0,39,h_s,dpu,1323.19,1324.03
0,39,gc,cpu,1324.03,1333.81
0,42,normalize,cpu,1334.28,1338.03
0,42,g_a_cpu,cpu,1338.04,1338.32
0,42,g_a,dpu,1338.32,1374.82
0,42,g_a,dpu,1374.82,1411.09
0,42,g_a_cpu,cpu,1411.09,1411.42
0,42,h_a,dpu,1411.42,1412.6
0,42,eb_enc,cpu,1412.6,1412.72
0,42,eb_dec,cpu,1412.72,1412.85
0,42,h_s,dpu,1412.85,1413.72
0,42,gc,cpu,1413.73,1423.35
0,45,normalize,cpu,1423.84,1427.63
0,45,g_a_cpu,cpu,1427.64,1427.88
0,45,g_a,dpu,1427.89,1464.4
0,45,g_a,dpu,1464.4,1500.74
0,45,g_a_cpu,cpu,1500.74,1501.08
0,45,h_a,dpu,1501.09,1502.34
0,45,eb_enc,cpu,1502.34,1502.46
0,45,eb_dec,cpu,1502.46,1502.6
0,45,h_s,dpu,1502.6,1503.56
0,45,gc,cpu,1503.56,1513.46
0,48,normalize,cpu,1514,1517.73
0,48,g_a_cpu,cpu,1517.73,1518.03
0,48,g_a,dpu,1518.03,1554.53
0,48,g_a,dpu,1554.53,1590.89
0,48,g_a_cpu,cpu,1590.89,1591.24
0,48,h_a,dpu,1591.24,1592.44
0,48,eb_enc,cpu,1592.44,1592.56
0,48,eb_dec,cpu,1592.56,1592.69
0,48,h_s,dpu,1592.69,1593.56
0,48,gc,cpu,1593.56,1603.56
0,51,normalize,cpu,1604.06,1607.8
0,51,g_a_cpu,cpu,1607.81,1608.03
0,51,g_a,dpu,1608.04,1644.54
0,51,g_a,dpu,1644.54,1680.96
0,51,g_a_cpu,cpu,1680.96,1681.29
0,51,h_a,dpu,1681.29,1682.5
0,51,eb_enc,cpu,1682.51,1682.62
0,51,eb_dec,cpu,1682.63,1682.76
0,51,h_s,dpu,1682.76,1683.62
0,51,gc,cpu,1683.62,1693.66
0,54,normalize,cpu,1694.17,1697.91
0,54,g_a_cpu,cpu,1697.92,1698.18
0,54,g_a,dpu,1698.19,1734.75
0,54,g_a,dpu,1734.76,1771.13
0,54,g_a_cpu,cpu,1771.13,1771.45
0,54,h_a,dpu,1771.45,1772.66
0,54,eb_enc,cpu,1772.66,1772.78
0,54,eb_dec,cpu,1772.78,1772.92
0,54,h_s,dpu,1772.92,1773.78
0,54,gc,cpu,1773.78,1783.81
0,57,normalize,cpu,1784.37,1788.12
0,57,g_a_cpu,cpu,1788.13,1788.42
0,57,g_a,dpu,1788.43,1824.98
0,57,g_a,dpu,1824.99,1861.45
0,57,g_a_cpu,cpu,1861.45,1861.82
0,57,h_a,dpu,1861.83,1863.12
0,57,eb_enc,cpu,1863.13,1863.25
0,57,eb_dec,cpu,1863.25,1863.38
0,57,h_s,dpu,1863.38,1864.23
0,57,gc,cpu,1864.23,1874.11
0,61,normalize,cpu,1886.65,1890.31
0,61,g_a_cpu,cpu,1890.31,1890.55
0,61,g_a,dpu,1890.55,1927.03
0,61,g_a,dpu,1927.04,1963.42
0,61,g_a_cpu,cpu,1963.42,1963.81
0,61,h_a,dpu,1963.81,1965.02
0,61,eb_enc,cpu,1965.03,1965.15
0,61,eb_dec,cpu,1965.15,1965.28
0,61,h_s,dpu,1965.28,1966.15
0,61,gc,cpu,1966.15,1975.89
0,64,normalize,cpu,1976.45,1980.17
0,64,g_a_cpu,cpu,1980.17,1980.42
0,64,g_a,dpu,1980.42,2016.8
0,64,g_a,dpu,2016.81,2053.14
0,64,g_a_cpu,cpu,2053.14,2053.54
0,64,h_a,dpu,2053.54,2054.76
0,64,eb_enc,cpu,2054.77,2054.9
0,64,eb_dec,cpu,2054.9,2055.03
0,64,h_s,dpu,2055.03,2055.9
0,64,gc,cpu,2055.9,2065.84
