lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.25575,65.6604
-1,1,read,read,65.8356,151.313
-1,2,read,read,151.374,209.431
-1,3,read,read,1239.29,1299.99
-1,4,read,read,2835.65,2910.05
-1,5,read,read,4417.65,4481.13
-1,6,read,read,5863.69,5938.73
-1,7,read,read,7284.93,7348.39
-1,8,read,read,8864.31,8931.66
-1,9,read,read,10331.9,10363.2
-1,10,read,read,11790.9,11826.3
-1,11,read,read,13302,13337.4
-1,12,read,read,14823.2,14883.7
-1,13,read,read,16300.4,16337.1
-1,14,read,read,17741,17775.6
-1,15,read,read,19253.5,19288.6
0,1,normalize,cpu,66.2325,69.9735
0,1,g_a_cpu,cpu,97.8018,98.4194
0,1,g_a,dpu,98.4335,157.82
0,1,g_a,dpu,157.826,409.289
0,1,g_a_cpu,cpu,409.29,409.771
0,1,h_a,dpu,409.777,593.878
0,1,eb_enc,cpu,593.879,594.038
0,1,eb_dec,cpu,594.038,594.18
0,1,h_s,dpu,594.181,595.884
0,1,gc,cpu,595.902,620.203
0,23,normalize,cpu,620.838,624.687
0,23,g_a_cpu,cpu,624.692,625.119
0,23,g_a,dpu,625.124,663.268
0,23,g_a,dpu,663.272,699.984
0,23,g_a_cpu,cpu,699.985,700.39
0,23,h_a,dpu,700.393,702.344
0,23,eb_enc,cpu,702.353,702.58
0,23,eb_dec,cpu,702.584,702.747
0,23,h_s,dpu,702.748,1100.95
0,23,gc,cpu,1100.95,1111.4
0,42,normalize,cpu,1111.88,1115.55
0,42,g_a_cpu,cpu,1115.55,1115.83
0,42,g_a,dpu,1115.84,1191.36
0,42,g_a,dpu,1191.36,1451.93
0,42,g_a_cpu,cpu,1451.93,1452.28
0,42,h_a,dpu,1452.28,1453.44
0,42,eb_enc,cpu,1453.44,1453.57
0,42,eb_dec,cpu,1453.57,1453.7
0,42,h_s,dpu,1453.7,1644.29
0,42,gc,cpu,1644.29,1654.07
0,64,normalize,cpu,1654.53,1658.16
0,64,g_a_cpu,cpu,1658.16,1658.49
0,64,g_a,dpu,1658.49,1809.11
0,64,g_a,dpu,1809.12,2139.09
0,64,g_a_cpu,cpu,2139.09,2139.48
0,64,h_a,dpu,2139.48,2316.25
0,64,eb_enc,cpu,2316.25,2316.38
0,64,eb_dec,cpu,2316.38,2316.51
0,64,h_s,dpu,2316.51,2317.53
0,64,gc,cpu,2317.53,2327.75
0,98,normalize,cpu,2328.4,2332.05
0,98,g_a_cpu,cpu,2332.06,2332.38
0,98,g_a,dpu,2332.38,2500.42
0,98,g_a,dpu,2500.42,2683.74
0,98,g_a_cpu,cpu,2683.74,2684.33
0,98,h_a,dpu,2684.33,2762.18
0,98,eb_enc,cpu,2762.18,2762.38
0,98,eb_dec,cpu,2762.38,2762.54
0,98,h_s,dpu,2762.54,2849.47
0,98,gc,cpu,2849.47,2859.73
0,119,normalize,cpu,2860.17,2863.95
0,119,g_a_cpu,cpu,2863.95,2864.5
0,119,g_a,dpu,2864.5,3181.43
0,119,g_a,dpu,3181.43,3217.73
0,119,g_a_cpu,cpu,3217.73,3218.29
0,119,h_a,dpu,3218.29,3344.27
0,119,eb_enc,cpu,3344.27,3344.48
0,119,eb_dec,cpu,3344.48,3344.68
0,119,h_s,dpu,3344.68,3387.76
0,119,gc,cpu,3387.77,3398
0,138,normalize,cpu,3398.49,3402.15
0,138,g_a_cpu,cpu,3402.16,3402.67
0,138,g_a,dpu,3402.68,3581.27
0,138,g_a,dpu,3581.27,3762.93
0,138,g_a_cpu,cpu,3762.93,3763.26
0,138,h_a,dpu,3763.27,3840.47
0,138,eb_enc,cpu,3840.47,3840.64
0,138,eb_dec,cpu,3840.64,3840.83
0,138,h_s,dpu,3840.83,3920.22
0,138,gc,cpu,3920.22,3932.08
0,158,normalize,cpu,3932.59,3936.82
0,158,g_a_cpu,cpu,3936.82,3937.2
0,158,g_a,dpu,3937.2,4112.08
0,158,g_a,dpu,4112.08,4267.67
0,158,g_a_cpu,cpu,4267.67,4268.21
0,158,h_a,dpu,4268.21,4379.19
0,158,eb_enc,cpu,4379.19,4379.36
0,158,eb_dec,cpu,4379.36,4379.5
0,158,h_s,dpu,4379.5,4490.95
0,158,gc,cpu,4490.95,4501.83
0,176,normalize,cpu,4502.29,4505.95
0,176,g_a_cpu,cpu,4505.95,4506.34
0,176,g_a,dpu,4506.34,4639.15
0,176,g_a,dpu,4639.15,4787.63
0,176,g_a_cpu,cpu,4787.64,4788.24
0,176,h_a,dpu,4788.24,4908.71
0,176,eb_enc,cpu,4908.71,4908.91
0,176,eb_dec,cpu,4908.91,4909.05
0,176,h_s,dpu,4909.05,5028.37
0,176,gc,cpu,5028.37,5038.46
0,197,normalize,cpu,5039.1,5043.29
0,197,g_a_cpu,cpu,5043.29,5043.66
0,197,g_a,dpu,5043.66,5180.01
0,197,g_a,dpu,5180.01,5328.41
0,197,g_a_cpu,cpu,5328.41,5328.81
0,197,h_a,dpu,5328.81,5440.96
0,197,eb_enc,cpu,5440.96,5441.1
0,197,eb_dec,cpu,5441.1,5441.25
0,197,h_s,dpu,5441.25,5552.26
0,197,gc,cpu,5552.26,5562.87
0,218,normalize,cpu,5563.39,5567
0,218,g_a_cpu,cpu,5567,5567.38
0,218,g_a,dpu,5567.38,5703.2
0,218,g_a,dpu,5703.2,5851.14
0,218,g_a_cpu,cpu,5851.15,5851.72
0,218,h_a,dpu,5851.72,5967.89
0,218,eb_enc,cpu,5967.89,5968.04
0,218,eb_dec,cpu,5968.04,5968.18
0,218,h_s,dpu,5968.18,6079.39
0,218,gc,cpu,6079.39,6089.42
0,240,normalize,cpu,6089.86,6093.54
0,240,g_a_cpu,cpu,6093.54,6093.91
0,240,g_a,dpu,6093.91,6193
0,240,g_a,dpu,6193,6520.79
0,240,g_a_cpu,cpu,6520.79,6521.38
