lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.26026,68.5928
-1,1,read,read,68.7411,141.168
-1,2,read,read,141.191,198.8
-1,3,read,read,1533.88,1591.83
-1,4,read,read,3096.26,3154.92
-1,5,read,read,4776.35,4840.6
-1,6,read,read,6334.01,6415.83
-1,7,read,read,7995.53,8056.56
-1,8,read,read,9655.68,9717.07
-1,9,read,read,11203.8,11235.2
-1,10,read,read,12746.4,12779.7
-1,11,read,read,14319.3,14364
-1,12,read,read,16046.5,16117.5
-1,13,read,read,17536.6,17569.8
-1,14,read,read,19164.9,19204.3
-1,15,read,read,20811.8,20848.4
0,0,normalize,cpu,69.1608,72.9162
0,0,g_a_cpu,cpu,73.1446,73.5352
0,0,g_a,dpu,73.5651,117.872
0,0,g_a,dpu,117.881,262.281
0,0,g_a_cpu,cpu,262.283,262.754
0,0,h_a,dpu,262.763,302.691
0,0,eb_enc,cpu,302.691,302.818
0,0,eb_dec,cpu,302.818,302.956
0,0,h_s,dpu,302.956,308.465
0,0,gc,cpu,308.468,319.463
0,10,normalize,cpu,319.992,323.632
0,10,g_a_cpu,cpu,323.634,323.923
0,10,g_a,dpu,323.926,413.063
0,10,g_a,dpu,413.064,630.908
0,10,g_a_cpu,cpu,630.909,631.35
0,10,h_a,dpu,631.352,633.023
0,10,eb_enc,cpu,633.023,633.153
0,10,eb_dec,cpu,633.155,633.292
0,10,h_s,dpu,633.292,661.067
0,10,gc,cpu,661.068,672.002
0,24,normalize,cpu,672.55,676.259
0,24,g_a_cpu,cpu,676.267,676.683
0,24,g_a,dpu,676.689,713.189
0,24,g_a,dpu,713.19,824.271
0,24,g_a_cpu,cpu,824.273,824.735
0,24,h_a,dpu,824.737,867.283
0,24,eb_enc,cpu,867.284,867.409
0,24,eb_dec,cpu,867.409,867.548
0,24,h_s,dpu,867.548,872.449
0,24,gc,cpu,872.45,883.112
0,31,normalize,cpu,883.756,887.484
0,31,g_a_cpu,cpu,887.487,887.872
0,31,g_a,dpu,887.876,973.183
0,31,g_a,dpu,973.192,1083.02
0,31,g_a_cpu,cpu,1083.02,1083.39
0,31,h_a,dpu,1083.39,1136.12
0,31,eb_enc,cpu,1136.13,1136.27
0,31,eb_dec,cpu,1136.27,1136.41
0,31,h_s,dpu,1136.41,1156.48
0,31,gc,cpu,1156.49,1166.44
0,41,normalize,cpu,1167.02,1170.71
0,41,g_a_cpu,cpu,1170.72,1171.07
0,41,g_a,dpu,1171.08,1207.74
0,41,g_a,dpu,1207.74,1320.23
0,41,g_a_cpu,cpu,1320.23,1320.63
0,41,h_a,dpu,1320.63,1401.43
0,41,eb_enc,cpu,1401.43,1401.57
0,41,eb_dec,cpu,1401.57,1401.71
0,41,h_s,dpu,1401.72,1437.46
