lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.23425,64.3935
-1,1,read,read,64.4887,126.483
-1,2,read,read,126.507,183.672
-1,3,read,read,1541.95,1600.45
-1,4,read,read,3149.96,3208.99
-1,5,read,read,4754.26,4816.83
-1,6,read,read,6308.01,6382.96
-1,7,read,read,7867.58,7928.7
-1,8,read,read,9494.51,9555.11
-1,9,read,read,11032.4,11062.3
-1,10,read,read,12619.7,12656.5
-1,11,read,read,14246.1,14284.5
-1,12,read,read,15779,15837
-1,13,read,read,17355.6,17388.3
-1,14,read,read,18937.1,18970.7
-1,15,read,read,20550.4,20580.5
0,4,normalize,cpu,73.8795,77.601
0,4,g_a_cpu,cpu,77.7015,78.1517
0,4,g_a,dpu,78.1569,147.369
0,4,g_a,dpu,147.377,220.164
0,4,g_a_cpu,cpu,220.166,220.687
0,4,h_a,dpu,220.693,222.291
0,4,eb_enc,cpu,222.291,222.422
0,4,eb_dec,cpu,222.422,222.562
0,4,h_s,dpu,222.562,226.337
0,4,gc,cpu,226.341,237.666
0,8,normalize,cpu,238.326,242.03
0,8,g_a_cpu,cpu,242.033,242.38
0,8,g_a,dpu,242.385,312.933
0,8,g_a,dpu,312.935,384.692
0,8,g_a_cpu,cpu,384.693,385.213
0,8,h_a,dpu,385.216,386.478
0,8,eb_enc,cpu,386.479,386.602
0,8,eb_dec,cpu,386.605,386.813
0,8,h_s,dpu,386.813,388.847
0,8,gc,cpu,388.848,400.801
0,13,normalize,cpu,401.593,406.123
0,13,g_a_cpu,cpu,406.126,406.565
0,13,g_a,dpu,406.568,511.195
0,13,g_a,dpu,511.197,547.973
0,13,g_a_cpu,cpu,547.974,548.424
0,13,h_a,dpu,548.427,549.681
0,13,eb_enc,cpu,549.682,549.803
0,13,eb_dec,cpu,549.803,549.941
0,13,h_s,dpu,549.941,551.195
0,13,gc,cpu,551.196,563.5
0,19,normalize,cpu,564.17,568.359
0,19,g_a_cpu,cpu,568.362,568.755
0,19,g_a,dpu,568.759,635.813
0,19,g_a,dpu,635.817,707.992
0,19,g_a_cpu,cpu,707.993,708.353
0,19,h_a,dpu,708.355,710.376
0,19,eb_enc,cpu,710.377,710.494
0,19,eb_dec,cpu,710.494,710.631
0,19,h_s,dpu,710.631,712.215
0,19,gc,cpu,712.216,722.379
0,25,normalize,cpu,722.912,726.654
0,25,g_a_cpu,cpu,726.659,727.117
0,25,g_a,dpu,727.122,798.698
0,25,g_a,dpu,798.699,870.857
0,25,g_a_cpu,cpu,870.858,871.238
0,25,h_a,dpu,871.239,873.206
0,25,eb_enc,cpu,873.21,873.326
0,25,eb_dec,cpu,873.327,873.454
0,25,h_s,dpu,873.454,875.107
0,25,gc,cpu,875.108,885.468
0,31,normalize,cpu,885.913,889.702
0,31,g_a_cpu,cpu,889.707,890.204
0,31,g_a,dpu,890.207,962.529
0,31,g_a,dpu,962.53,1034.68
0,31,g_a_cpu,cpu,1034.68,1035.04
0,31,h_a,dpu,1035.04,1036.84
0,31,eb_enc,cpu,1036.84,1036.97
0,31,eb_dec,cpu,1036.97,1037.11
0,31,h_s,dpu,1037.11,1038.34
0,31,gc,cpu,1038.34,1048.42
