lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.2663,67.0813
-1,1,read,read,67.4103,233.641
-1,2,read,read,233.867,428.059
-1,3,read,read,428.093,537.259
-1,4,read,read,537.28,661.815
-1,5,read,read,740.777,844.677
-1,6,read,read,1002.07,1127.33
-1,7,read,read,1273.2,1366.24
-1,8,read,read,1555.06,1675.07
-1,9,read,read,1831.44,1943.36
-1,10,read,read,2119.66,2243.4
-1,11,read,read,2387.25,2480.01
-1,12,read,read,2650.96,2730.46
-1,13,read,read,2929.83,2993.49
-1,14,read,read,3191.47,3293.92
-1,15,read,read,3466.67,3537.01
0,12,normalize,cpu,85.2648,93.0703
0,12,g_a_cpu,cpu,93.1443,93.531
0,12,g_a,dpu,93.5371,353.217
0,12,g_a,dpu,353.223,483.498
0,12,g_a_cpu,cpu,483.499,483.858
0,12,eb_enc,cpu,483.864,490.877
0,126,normalize,cpu,491.596,495.901
0,126,g_a_cpu,cpu,495.907,496.523
0,126,g_a,dpu,496.527,636.971
0,126,g_a,dpu,636.988,642.849
0,126,g_a_cpu,cpu,642.85,643.346
0,126,eb_enc,cpu,643.348,648.44
0,153,normalize,cpu,649.531,653.402
0,153,g_a_cpu,cpu,653.407,654.406
0,153,g_a,dpu,654.412,818.339
0,153,g_a,dpu,818.341,946.261
0,153,g_a_cpu,cpu,946.264,946.813
0,153,eb_enc,cpu,946.826,951.822
0,218,normalize,cpu,952.33,956.096
0,218,g_a_cpu,cpu,956.099,956.476
0,218,g_a,dpu,956.479,1089.82
0,218,g_a,dpu,1089.83,1493.7
0,218,g_a_cpu,cpu,1493.7,1494.11
0,218,eb_enc,cpu,1494.11,1499.44
0,335,normalize,cpu,1500.32,1504.14
0,335,g_a_cpu,cpu,1504.14,1504.45
0,335,g_a,dpu,1504.45,1509.92
0,335,g_a,dpu,1509.92,1781.4
0,335,g_a_cpu,cpu,1781.4,1781.76
0,335,eb_enc,cpu,1781.76,1787.71
0,395,normalize,cpu,1788.31,1794.31
0,395,g_a_cpu,cpu,1794.31,1794.8
0,395,g_a,dpu,1794.8,1804.93
0,395,g_a,dpu,1804.94,1938.54
0,395,g_a_cpu,cpu,1938.54,1938.97
0,395,eb_enc,cpu,1938.97,1944.32
0,426,normalize,cpu,1944.98,1948.84
0,426,g_a_cpu,cpu,1948.84,1949.42
0,426,g_a,dpu,1949.43,2094.83
0,426,g_a,dpu,2094.83,2100.07
0,426,g_a_cpu,cpu,2100.07,2100.56
0,426,eb_enc,cpu,2100.57,2105.86
0,460,normalize,cpu,2106.47,2110.18
0,460,g_a_cpu,cpu,2110.18,2110.53
0,460,g_a,dpu,2110.54,2257.47
0,460,g_a,dpu,2257.47,2262.69
0,460,g_a_cpu,cpu,2262.69,2263.2
0,460,eb_enc,cpu,2263.2,2268.23
0,496,normalize,cpu,2269.24,2272.92
0,496,g_a_cpu,cpu,2272.92,2273.27
0,496,g_a,dpu,2273.27,2278.67
0,496,g_a,dpu,2278.67,2551.54
0,496,g_a_cpu,cpu,2551.54,2551.92
0,496,eb_enc,cpu,2551.92,2557.34
0,559,normalize,cpu,2557.99,2562.51
0,559,g_a_cpu,cpu,2562.52,2562.94
0,559,g_a,dpu,2562.95,2693.01
0,559,g_a,dpu,2693.01,2848.91
0,559,g_a_cpu,cpu,2848.91,2849.26
0,559,eb_enc,cpu,2849.27,2854.36
