lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.26753,66.6965
-1,1,read,read,66.9677,252.821
-1,2,read,read,258.617,426.756
-1,3,read,read,426.784,557.567
-1,4,read,read,557.596,666.573
-1,5,read,read,775.833,915.756
-1,6,read,read,1038.1,1174.25
-1,7,read,read,1301.94,1399.76
-1,8,read,read,1573.04,1670.07
-1,9,read,read,1854.87,1917.16
-1,10,read,read,2120.72,2187.2
-1,11,read,read,2392.94,2449.94
-1,12,read,read,2681.43,2750.19
-1,13,read,read,2940.39,3044.45
-1,14,read,read,3223.18,3282.54
-1,15,read,read,3506.37,3558.13
0,39,normalize,cpu,115.06,128.783
0,39,g_a_cpu,cpu,128.801,129.265
0,39,g_a,dpu,129.269,329.28
0,39,g_a,dpu,329.284,427.104
0,39,g_a_cpu,cpu,427.106,427.701
0,39,eb_enc,cpu,427.725,433.995
0,105,normalize,cpu,434.696,438.356
0,105,g_a_cpu,cpu,438.36,438.755
0,105,g_a,dpu,438.759,533.64
0,105,g_a,dpu,533.648,641.6
0,105,g_a_cpu,cpu,641.603,642.026
0,105,eb_enc,cpu,642.03,647.872
0,146,normalize,cpu,648.841,652.766
0,146,g_a_cpu,cpu,652.772,653.401
0,146,g_a,dpu,653.412,749.532
0,146,g_a,dpu,749.533,758.487
0,146,g_a_cpu,cpu,758.49,758.97
0,146,eb_enc,cpu,758.981,764.256
0,171,normalize,cpu,764.93,768.613
0,171,g_a_cpu,cpu,768.622,769.182
0,171,g_a,dpu,769.184,882.538
0,171,g_a,dpu,882.539,887.954
0,171,g_a_cpu,cpu,887.955,888.523
0,171,eb_enc,cpu,888.525,899.116
0,199,normalize,cpu,900.008,915.329
0,199,g_a_cpu,cpu,915.332,915.618
0,199,g_a,dpu,915.622,927.19
0,199,g_a,dpu,927.191,1027.07
0,199,g_a_cpu,cpu,1027.07,1027.67
0,199,eb_enc,cpu,1027.68,1032.74
0,230,normalize,cpu,1033.36,1037.09
0,230,g_a_cpu,cpu,1037.1,1037.52
0,230,g_a,dpu,1037.53,1042.74
0,230,g_a,dpu,1042.75,1137.09
0,230,g_a_cpu,cpu,1137.1,1137.89
0,230,eb_enc,cpu,1137.9,1144.08
0,250,normalize,cpu,1145.13,1159.59
0,250,g_a_cpu,cpu,1159.6,1160.28
0,250,g_a,dpu,1160.29,1287.28
0,250,g_a,dpu,1287.28,1376.1
0,250,g_a_cpu,cpu,1376.1,1376.54
0,250,eb_enc,cpu,1376.54,1381.75
0,306,normalize,cpu,1382.39,1386.39
0,306,g_a_cpu,cpu,1386.39,1386.85
0,306,g_a,dpu,1386.85,1562.57
0,306,g_a,dpu,1562.57,1757.11
0,306,g_a_cpu,cpu,1757.12,1757.73
0,306,eb_enc,cpu,1757.73,1762.99
0,388,normalize,cpu,1763.94,1767.63
0,388,g_a_cpu,cpu,1767.64,1768.23
0,388,g_a,dpu,1768.23,1877.13
0,388,g_a,dpu,1877.13,1975.53
0,388,g_a_cpu,cpu,1975.54,1976.25
0,388,eb_enc,cpu,1976.26,1981.47
0,433,normalize,cpu,1982.1,1985.82
0,433,g_a_cpu,cpu,1985.83,1994.39
0,433,g_a,dpu,1994.4,2072
0,433,g_a,dpu,2072,2080.99
0,433,g_a_cpu,cpu,2080.99,2081.69
0,433,eb_enc,cpu,2081.69,2086.98
0,455,normalize,cpu,2087.67,2091.34
0,455,g_a_cpu,cpu,2091.34,2091.89
0,455,g_a,dpu,2091.89,2207
0,455,g_a,dpu,2207,2382.16
0,455,g_a_cpu,cpu,2382.16,2382.69
0,455,eb_enc,cpu,2382.71,2387.73
0,519,normalize,cpu,2388.23,2391.98
0,519,g_a_cpu,cpu,2391.99,2392.29
0,519,g_a,dpu,2392.29,2584.03
0,519,g_a,dpu,2584.03,2589.31
0,519,g_a_cpu,cpu,2589.31,2590.03
0,519,eb_enc,cpu,2590.04,2595.12
0,562,normalize,cpu,2595.65,2599.31
0,562,g_a_cpu,cpu,2599.32,2599.73
0,562,g_a,dpu,2599.73,2715.42
0,562,g_a,dpu,2715.42,2721.03
0,562,g_a_cpu,cpu,2721.03,2721.72
0,562,eb_enc,cpu,2721.72,2736.82
0,591,normalize,cpu,2737.76,2753.15
0,591,g_a_cpu,cpu,2753.15,2753.54
0,591,g_a,dpu,2753.55,2850.91
0,591,g_a,dpu,2850.91,2950.62
0,591,g_a_cpu,cpu,2950.62,2951.45
0,591,eb_enc,cpu,2951.46,2956.63
0,641,normalize,cpu,2957.22,2961.82
0,641,g_a_cpu,cpu,2961.83,2962.51
0,641,g_a,dpu,2962.51,3068.6
0,641,g_a,dpu,3068.6,3177.45
0,641,g_a_cpu,cpu,3177.45,3178.26
0,641,eb_enc,cpu,3178.27,3183.58
0,684,normalize,cpu,3184.56,3188.96
0,684,g_a_cpu,cpu,3188.97,3189.45
0,684,g_a,dpu,3189.45,3291.02
0,684,g_a,dpu,3291.03,3364.58
0,684,g_a_cpu,cpu,3364.58,3364.92
0,684,eb_enc,cpu,3364.93,3370.34
0,727,normalize,cpu,3370.98,3375.35
0,727,g_a_cpu,cpu,3375.36,3375.79
0,727,g_a,dpu,3375.79,3470.62
0,727,g_a,dpu,3470.62,3477.96
0,727,g_a_cpu,cpu,3477.96,3478.71
0,727,eb_enc,cpu,3478.71,3485.1
0,748,normalize,cpu,3485.63,3491.53
0,748,g_a_cpu,cpu,3491.54,3491.96
0,748,g_a,dpu,3491.96,3497.15
0,748,g_a,dpu,3497.15,3628.52
0,748,g_a_cpu,cpu,3628.52,3629.09
0,748,eb_enc,cpu,3629.09,3634.06
0,782,normalize,cpu,3634.77,3649.58
0,782,g_a_cpu,cpu,3649.59,3649.91
0,782,g_a,dpu,3649.92,3734.99
0,782,g_a,dpu,3734.99,3740.55
0,782,g_a_cpu,cpu,3740.55,3740.86
0,782,eb_enc,cpu,3740.86,3746.11
0,806,normalize,cpu,3746.9,3750.62
0,806,g_a_cpu,cpu,3750.62,3751.01
0,806,g_a,dpu,3751.02,3848.74
0,806,g_a,dpu,3848.74,3963
0,806,g_a_cpu,cpu,3963,3963.37
0,806,eb_enc,cpu,3963.37,3968.5
0,857,normalize,cpu,3969.03,3981.37
0,857,g_a_cpu,cpu,3981.38,3981.91
0,857,g_a,dpu,3981.91,4076.83
0,857,g_a,dpu,4076.83,4258.59
0,857,g_a_cpu,cpu,4258.59,4259.04
0,857,eb_enc,cpu,4259.05,4264.97
0,923,normalize,cpu,4265.52,4269.41
0,923,g_a_cpu,cpu,4269.41,4269.82
0,923,g_a,dpu,4269.83,4360.21
0,923,g_a,dpu,4360.23,4365.44
0,923,g_a_cpu,cpu,4365.45,4365.99
0,923,eb_enc,cpu,4365.99,4373.38
1,0,normalize,cpu,67.3082,75.703
1,0,g_a_cpu,cpu,75.8065,76.1429
1,0,g_a,dpu,76.1702,84.0382
1,0,g_a,dpu,84.0416,130.204
1,0,g_a_cpu,cpu,130.206,130.715
1,0,eb_enc,cpu,130.725,177.11
1,52,normalize,cpu,188.085,192.534
1,52,g_a_cpu,cpu,192.537,198.409
1,52,g_a,dpu,198.412,310.68
1,52,g_a,dpu,310.687,419.773
1,52,g_a_cpu,cpu,419.775,420.229
1,52,eb_enc,cpu,420.232,425.174
1,104,normalize,cpu,425.782,430.622
1,104,g_a_cpu,cpu,430.627,432.057
1,104,g_a,dpu,432.062,555.686
1,104,g_a,dpu,555.688,783.297
1,104,g_a_cpu,cpu,783.3,783.831
1,104,eb_enc,cpu,783.839,789
1,175,normalize,cpu,789.546,793.423
1,175,g_a_cpu,cpu,793.427,793.836
1,175,g_a,dpu,793.84,894.56
1,175,g_a,dpu,894.561,993.745
1,175,g_a_cpu,cpu,993.747,994.196
1,175,eb_enc,cpu,994.199,1000.27
1,222,normalize,cpu,1000.78,1004.58
1,222,g_a_cpu,cpu,1004.58,1004.94
1,222,g_a,dpu,1004.94,1122.7
1,222,g_a,dpu,1122.7,1210.49
1,222,g_a_cpu,cpu,1210.5,1211.1
1,222,eb_enc,cpu,1211.11,1216.26
1,268,normalize,cpu,1217.24,1221.12
1,268,g_a_cpu,cpu,1221.13,1221.84
1,268,g_a,dpu,1221.84,1336.89
1,268,g_a,dpu,1336.9,1442.23
1,268,g_a_cpu,cpu,1442.23,1442.94
1,268,eb_enc,cpu,1442.94,1447.82
1,318,normalize,cpu,1448.46,1452.22
1,318,g_a_cpu,cpu,1452.23,1452.61
1,318,g_a,dpu,1452.61,1558.96
1,318,g_a,dpu,1558.96,1658.75
1,318,g_a_cpu,cpu,1658.75,1659.36
1,318,eb_enc,cpu,1659.37,1679.79
1,369,normalize,cpu,1680.32,1688.82
1,369,g_a_cpu,cpu,1688.83,1689.23
1,369,g_a,dpu,1689.23,1791.31
1,369,g_a,dpu,1791.31,2011.21
1,369,g_a_cpu,cpu,2011.21,2011.62
1,369,eb_enc,cpu,2011.62,2016.35
1,442,normalize,cpu,2017.11,2020.86
1,442,g_a_cpu,cpu,2020.86,2021.43
1,442,g_a,dpu,2021.44,2101.91
1,442,g_a,dpu,2101.91,2210.58
1,442,g_a_cpu,cpu,2210.58,2211.09
1,442,eb_enc,cpu,2211.09,2216.97
1,484,normalize,cpu,2217.68,2231.63
1,484,g_a_cpu,cpu,2231.63,2232.18
1,484,g_a,dpu,2232.19,2334.1
1,484,g_a,dpu,2334.1,2576.75
1,484,g_a_cpu,cpu,2576.75,2577.32
1,484,eb_enc,cpu,2577.33,2584.28
1,560,normalize,cpu,2585.26,2589.2
1,560,g_a_cpu,cpu,2589.21,2589.94
1,560,g_a,dpu,2589.94,2698.25
1,560,g_a,dpu,2698.26,2704.51
1,560,g_a_cpu,cpu,2704.52,2705.16
1,560,eb_enc,cpu,2705.19,2718.72
1,587,normalize,cpu,2719.49,2729.1
1,587,g_a_cpu,cpu,2729.1,2729.48
1,587,g_a,dpu,2729.48,2831.09
1,587,g_a,dpu,2831.09,2924.13
1,587,g_a_cpu,cpu,2924.13,2924.64
1,587,eb_enc,cpu,2924.64,2930.77
1,636,normalize,cpu,2931.51,2935.19
1,636,g_a_cpu,cpu,2935.19,2935.76
1,636,g_a,dpu,2935.77,3033.85
1,636,g_a,dpu,3033.86,3152.99
1,636,g_a_cpu,cpu,3152.99,3153.41
1,636,eb_enc,cpu,3153.41,3158.28
1,679,normalize,cpu,3158.82,3162.53
1,679,g_a_cpu,cpu,3162.54,3162.94
1,679,g_a,dpu,3162.94,3287.88
1,679,g_a,dpu,3287.89,3293.4
1,679,g_a_cpu,cpu,3293.4,3293.79
1,679,eb_enc,cpu,3293.8,3299.02
1,712,normalize,cpu,3299.82,3303.78
1,712,g_a_cpu,cpu,3303.78,3304.29
1,712,g_a,dpu,3304.29,3409.01
1,712,g_a,dpu,3409.01,3517.86
1,712,g_a_cpu,cpu,3517.86,3518.48
1,712,eb_enc,cpu,3518.48,3523.75
1,755,normalize,cpu,3524.54,3553.85
1,755,g_a_cpu,cpu,3553.85,3554.45
1,755,g_a,dpu,3554.46,3642.77
1,755,g_a,dpu,3642.77,3648.34
1,755,g_a_cpu,cpu,3648.34,3648.8
1,755,eb_enc,cpu,3648.8,3653.75
1,786,normalize,cpu,3654.6,3658.27
1,786,g_a_cpu,cpu,3658.27,3658.68
1,786,g_a,dpu,3658.68,3847.93
1,786,g_a,dpu,3847.93,3950.74
1,786,g_a_cpu,cpu,3950.74,3951.16
1,786,eb_enc,cpu,3951.16,3957
1,854,normalize,cpu,3957.86,3961.91
1,854,g_a_cpu,cpu,3961.91,3962.34
1,854,g_a,dpu,3962.34,4073.06
1,854,g_a,dpu,4073.06,4163.49
1,854,g_a_cpu,cpu,4163.49,4164.11
1,854,eb_enc,cpu,4164.11,4169.03
1,901,normalize,cpu,4169.5,4173.98
1,901,g_a_cpu,cpu,4173.98,4174.57
1,901,g_a,dpu,4174.57,4179.82
1,901,g_a,dpu,4179.82,4278.54
1,901,g_a_cpu,cpu,4278.54,4279.16
1,901,eb_enc,cpu,4279.16,4284.12
1,926,normalize,cpu,4284.65,4292.69
1,926,g_a_cpu,cpu,4292.69,4293.02
1,926,g_a,dpu,4293.02,4380.46
1,926,g_a,dpu,4380.46,4431.83
1,926,g_a_cpu,cpu,4431.83,4432.29
1,926,eb_enc,cpu,4432.29,4437.22
2,3,normalize,cpu,71.0843,74.8585
2,3,g_a_cpu,cpu,76.9094,77.296
2,3,g_a,dpu,77.3016,84.6383
2,3,g_a,dpu,84.642,131.059
2,3,g_a_cpu,cpu,131.061,131.447
2,3,eb_enc,cpu,131.454,166.62
2,50,normalize,cpu,167.238,177.537
2,50,g_a_cpu,cpu,177.54,187.637
2,50,g_a,dpu,187.64,274.954
2,50,g_a,dpu,274.965,281.468
2,50,g_a_cpu,cpu,281.47,282.157
2,50,eb_enc,cpu,282.159,287.533
2,73,normalize,cpu,288.307,292.019
2,73,g_a_cpu,cpu,297.137,297.872
2,73,g_a,dpu,297.884,550.668
2,73,g_a,dpu,550.67,666.564
2,73,g_a_cpu,cpu,666.566,667.102
2,73,eb_enc,cpu,667.111,676.665
2,152,normalize,cpu,677.668,681.46
2,152,g_a_cpu,cpu,681.464,681.936
2,152,g_a,dpu,681.939,778.775
2,152,g_a,dpu,778.779,917.266
2,152,g_a_cpu,cpu,917.268,917.909
2,152,eb_enc,cpu,917.911,923.215
2,205,normalize,cpu,923.721,928.263
2,205,g_a_cpu,cpu,928.267,928.892
2,205,g_a,dpu,928.894,1138.07
2,205,g_a,dpu,1138.08,1244.8
2,205,g_a_cpu,cpu,1244.81,1245.3
2,205,eb_enc,cpu,1245.3,1250.41
2,277,normalize,cpu,1251,1254.68
2,277,g_a_cpu,cpu,1254.68,1255.05
2,277,g_a,dpu,1255.05,1479
2,277,g_a,dpu,1479.02,1705.63
2,277,g_a_cpu,cpu,1705.63,1706.03
2,277,eb_enc,cpu,1706.04,1711.12
2,376,normalize,cpu,1711.74,1715.51
2,376,g_a_cpu,cpu,1715.51,1715.82
2,376,g_a,dpu,1715.82,1832.35
2,376,g_a,dpu,1832.35,2049.48
2,376,g_a_cpu,cpu,2049.48,2049.9
2,376,eb_enc,cpu,2049.9,2055.79
2,449,normalize,cpu,2056.4,2060.32
2,449,g_a_cpu,cpu,2060.33,2060.91
2,449,g_a,dpu,2060.91,2201.53
2,449,g_a,dpu,2201.53,2207.06
2,449,g_a_cpu,cpu,2207.07,2207.62
2,449,eb_enc,cpu,2207.63,2212.72
2,483,normalize,cpu,2213.41,2217.12
2,483,g_a_cpu,cpu,2217.13,2217.61
2,483,g_a,dpu,2217.61,2316.24
2,483,g_a,dpu,2316.24,2450.61
2,483,g_a_cpu,cpu,2450.61,2450.97
2,483,eb_enc,cpu,2450.97,2456.07
2,531,normalize,cpu,2456.64,2462.63
2,531,g_a_cpu,cpu,2462.63,2465.15
2,531,g_a,dpu,2465.16,2570.37
2,531,g_a,dpu,2570.37,2667.39
2,531,g_a_cpu,cpu,2667.39,2667.93
2,531,eb_enc,cpu,2667.94,2673.08
2,577,normalize,cpu,2673.8,2688.08
2,577,g_a_cpu,cpu,2688.08,2688.4
2,577,g_a,dpu,2688.4,2796.37
2,577,g_a,dpu,2796.38,2802.63
2,577,g_a_cpu,cpu,2802.63,2803.13
2,577,eb_enc,cpu,2803.17,2808.65
2,607,normalize,cpu,2809.26,2813.58
2,607,g_a_cpu,cpu,2813.59,2813.95
2,607,g_a,dpu,2813.95,2821.9
2,607,g_a,dpu,2821.9,2936.57
2,607,g_a_cpu,cpu,2936.57,2937.06
2,607,eb_enc,cpu,2937.07,2942.22
2,639,normalize,cpu,2943.1,2946.91
2,639,g_a_cpu,cpu,2946.91,2947.78
2,639,g_a,dpu,2947.78,3079.29
2,639,g_a,dpu,3079.29,3198
2,639,g_a_cpu,cpu,3198,3198.59
2,639,eb_enc,cpu,3198.59,3203.55
2,690,normalize,cpu,3204.02,3207.93
2,690,g_a_cpu,cpu,3207.94,3208.47
2,690,g_a,dpu,3208.48,3424.7
2,690,g_a,dpu,3424.7,3554.64
2,690,g_a_cpu,cpu,3554.64,3555.15
2,690,eb_enc,cpu,3555.15,3560.47
2,764,normalize,cpu,3561.12,3564.95
2,764,g_a_cpu,cpu,3564.96,3565.38
2,764,g_a,dpu,3565.38,3673.09
2,764,g_a,dpu,3673.09,3678.71
2,764,g_a_cpu,cpu,3678.71,3679.3
2,764,eb_enc,cpu,3679.31,3684.38
2,793,normalize,cpu,3685.08,3688.81
2,793,g_a_cpu,cpu,3688.82,3689.41
2,793,g_a,dpu,3689.41,3698.62
2,793,g_a,dpu,3698.62,3796.76
2,793,g_a_cpu,cpu,3796.76,3797.12
2,793,eb_enc,cpu,3797.12,3802.17
2,820,normalize,cpu,3802.78,3806.46
2,820,g_a_cpu,cpu,3806.47,3806.91
2,820,g_a,dpu,3806.92,3900.87
2,820,g_a,dpu,3900.87,3918.52
2,820,g_a_cpu,cpu,3918.52,3919.01
2,820,eb_enc,cpu,3919.02,3924.18
2,846,normalize,cpu,3925.5,3929.27
2,846,g_a_cpu,cpu,3929.28,3929.67
2,846,g_a,dpu,3929.67,4120.75
2,846,g_a,dpu,4120.75,4229.54
2,846,g_a_cpu,cpu,4229.55,4230.12
2,846,eb_enc,cpu,4230.12,4236.69
2,915,normalize,cpu,4237.47,4241.26
2,915,g_a_cpu,cpu,4241.27,4241.73
2,915,g_a,dpu,4241.73,4339.36
2,915,g_a,dpu,4339.36,4418.53
2,915,g_a_cpu,cpu,4418.53,4419
2,915,eb_enc,cpu,4419,4424.02
3,37,normalize,cpu,115.073,132.923
3,37,g_a_cpu,cpu,132.929,133.406
3,37,g_a,dpu,133.411,174.159
3,37,g_a,dpu,174.168,258.747
3,37,g_a_cpu,cpu,258.752,259.625
3,37,eb_enc,cpu,259.643,275.736
3,69,normalize,cpu,276.751,286.919
3,69,g_a_cpu,cpu,286.923,287.332
3,69,g_a,dpu,287.334,400.656
