lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.20923,65.4952
-1,1,read,read,65.5735,144.437
-1,2,read,read,144.464,210.557
-1,3,read,read,399.184,473.841
-1,4,read,read,720.208,782.713
-1,5,read,read,1038.71,1127.83
-1,6,read,read,1368.03,1447.56
-1,7,read,read,1691.32,1756.74
-1,8,read,read,2032.59,2100.72
-1,9,read,read,2364.95,2402.96
-1,10,read,read,2683.12,2719.56
-1,11,read,read,2995.46,3053.56
-1,12,read,read,3306.1,3368.32
-1,13,read,read,3631.14,3671.29
-1,14,read,read,3942.68,3977.03
-1,15,read,read,4267.55,4312.04
0,0,normalize,cpu,65.9906,69.7319
0,0,g_a_cpu,cpu,74.179,74.5554
0,0,g_a,dpu,74.5898,80.0074
0,0,g_a,dpu,80.0117,89.6948
0,0,g_a_cpu,cpu,89.698,90.3359
0,0,eb_enc,cpu,90.3439,96.7881
0,5,normalize,cpu,97.2971,103.254
0,5,g_a_cpu,cpu,103.258,103.654
0,5,g_a,dpu,103.658,110.056
0,5,g_a,dpu,110.064,119.591
0,5,g_a_cpu,cpu,119.595,120.236
0,5,eb_enc,cpu,120.246,125.714
0,9,normalize,cpu,132.161,135.97
0,9,g_a_cpu,cpu,135.974,136.489
0,9,g_a,dpu,136.493,150.111
0,9,g_a,dpu,150.112,155.222
0,9,g_a_cpu,cpu,155.224,155.664
0,9,eb_enc,cpu,155.675,160.684
0,15,normalize,cpu,161.221,170.261
0,15,g_a_cpu,cpu,170.264,170.647
0,15,g_a,dpu,170.653,176.623
0,15,g_a,dpu,176.628,182.223
0,15,g_a_cpu,cpu,182.227,182.877
0,15,eb_enc,cpu,182.884,188.105
0,19,normalize,cpu,189.001,192.684
0,19,g_a_cpu,cpu,192.689,193.197
0,19,g_a,dpu,193.201,198.701
0,19,g_a,dpu,198.705,204.143
0,19,g_a_cpu,cpu,204.144,204.944
0,19,eb_enc,cpu,204.949,210.202
0,22,normalize,cpu,210.776,214.517
0,22,g_a_cpu,cpu,214.52,214.815
0,22,g_a,dpu,214.818,224.59
0,22,g_a,dpu,224.598,239.462
0,22,g_a_cpu,cpu,239.463,239.862
0,22,eb_enc,cpu,239.864,244.718
0,28,normalize,cpu,245.4,249.087
0,28,g_a_cpu,cpu,249.09,249.464
0,28,g_a,dpu,249.466,257.072
0,28,g_a,dpu,257.075,262.161
0,28,g_a_cpu,cpu,262.163,262.783
0,28,eb_enc,cpu,262.784,267.707
0,32,normalize,cpu,268.256,271.978
0,32,g_a_cpu,cpu,271.984,272.503
0,32,g_a,dpu,272.507,277.734
0,32,g_a,dpu,277.736,282.833
0,32,g_a_cpu,cpu,282.835,283.376
0,32,eb_enc,cpu,283.382,288.237
0,36,normalize,cpu,289.028,292.764
0,36,g_a_cpu,cpu,292.77,293.308
0,36,g_a,dpu,293.312,298.607
0,36,g_a,dpu,298.609,303.716
0,36,g_a_cpu,cpu,303.717,304.247
0,36,eb_enc,cpu,304.251,309.237
0,40,normalize,cpu,309.93,313.673
0,40,g_a_cpu,cpu,313.679,314.225
0,40,g_a,dpu,314.23,319.51
0,40,g_a,dpu,319.513,324.634
0,40,g_a_cpu,cpu,324.636,325.224
0,40,eb_enc,cpu,325.226,330.172
0,44,normalize,cpu,330.805,334.543
0,44,g_a_cpu,cpu,334.55,335.048
0,44,g_a,dpu,335.052,340.364
0,44,g_a,dpu,340.366,345.457
0,44,g_a_cpu,cpu,345.458,346.039
0,44,eb_enc,cpu,346.048,350.948
0,48,normalize,cpu,351.497,355.226
0,48,g_a_cpu,cpu,355.232,355.695
0,48,g_a,dpu,355.699,360.898
0,48,g_a,dpu,360.9,365.935
0,48,g_a_cpu,cpu,365.936,366.462
0,48,eb_enc,cpu,366.464,371.389
0,52,normalize,cpu,371.967,375.712
0,52,g_a_cpu,cpu,375.717,376.165
0,52,g_a,dpu,376.168,381.406
0,52,g_a,dpu,381.408,386.551
0,52,g_a_cpu,cpu,386.554,387.083
0,52,eb_enc,cpu,387.086,392.032
0,56,normalize,cpu,392.617,396.351
0,56,g_a_cpu,cpu,396.355,396.799
0,56,g_a,dpu,396.802,404.637
0,56,g_a,dpu,404.64,410.012
0,56,g_a_cpu,cpu,410.015,410.816
0,56,eb_enc,cpu,410.819,427.289
0,63,normalize,cpu,442.002,445.739
0,63,g_a_cpu,cpu,445.747,456.404
0,63,g_a,dpu,456.411,461.874
0,63,g_a,dpu,461.879,471.507
0,63,g_a_cpu,cpu,471.511,471.982
0,63,eb_enc,cpu,471.985,476.871
0,69,normalize,cpu,477.455,490.732
0,69,g_a_cpu,cpu,490.735,491.075
0,69,g_a,dpu,491.079,496.101
0,69,g_a,dpu,496.103,501.101
0,69,g_a_cpu,cpu,501.104,501.581
0,69,eb_enc,cpu,501.584,506.477
0,74,normalize,cpu,507.106,510.786
0,74,g_a_cpu,cpu,510.788,511.258
0,74,g_a,dpu,511.262,516.452
0,74,g_a,dpu,516.455,521.493
0,74,g_a_cpu,cpu,521.495,522.012
0,74,eb_enc,cpu,522.016,527.037
0,78,normalize,cpu,527.636,531.331
0,78,g_a_cpu,cpu,531.335,531.776
0,78,g_a,dpu,531.778,536.937
0,78,g_a,dpu,536.939,542.058
0,78,g_a_cpu,cpu,542.06,542.633
0,78,eb_enc,cpu,542.636,547.681
0,82,normalize,cpu,548.256,551.917
0,82,g_a_cpu,cpu,551.92,552.343
0,82,g_a,dpu,552.345,557.535
0,82,g_a,dpu,557.536,562.558
0,82,g_a_cpu,cpu,562.56,563.081
0,82,eb_enc,cpu,563.084,568.043
0,86,normalize,cpu,568.672,572.392
0,86,g_a_cpu,cpu,572.396,572.865
0,86,g_a,dpu,572.867,578.035
0,86,g_a,dpu,578.036,583.052
0,86,g_a_cpu,cpu,583.054,583.569
0,86,eb_enc,cpu,583.572,588.589
0,90,normalize,cpu,589.253,592.915
0,90,g_a_cpu,cpu,592.919,593.37
0,90,g_a,dpu,593.373,598.595
0,90,g_a,dpu,598.596,603.73
0,90,g_a_cpu,cpu,603.732,604.367
0,90,eb_enc,cpu,604.371,609.295
0,94,normalize,cpu,610.004,613.698
0,94,g_a_cpu,cpu,613.702,614.119
0,94,g_a,dpu,614.121,619.27
0,94,g_a,dpu,619.28,624.462
0,94,g_a_cpu,cpu,624.463,625.049
0,94,eb_enc,cpu,625.051,629.923
0,98,normalize,cpu,630.573,634.264
0,98,g_a_cpu,cpu,634.267,634.682
0,98,g_a,dpu,634.683,639.79
0,98,g_a,dpu,639.793,644.884
0,98,g_a_cpu,cpu,644.886,645.496
0,98,eb_enc,cpu,645.497,650.34
0,102,normalize,cpu,650.918,654.655
0,102,g_a_cpu,cpu,654.659,655.226
0,102,g_a,dpu,655.23,660.405
0,102,g_a,dpu,660.407,665.447
0,102,g_a_cpu,cpu,665.45,666.026
0,102,eb_enc,cpu,666.031,670.911
0,106,normalize,cpu,671.455,675.141
0,106,g_a_cpu,cpu,675.145,675.615
0,106,g_a,dpu,675.618,680.809
0,106,g_a,dpu,680.811,685.881
0,106,g_a_cpu,cpu,685.883,686.356
0,106,eb_enc,cpu,686.358,691.341
0,110,normalize,cpu,691.992,695.664
0,110,g_a_cpu,cpu,695.668,696.19
0,110,g_a,dpu,696.195,701.412
0,110,g_a,dpu,701.414,706.465
0,110,g_a_cpu,cpu,706.466,706.918
0,110,eb_enc,cpu,706.921,711.877
0,114,normalize,cpu,712.591,716.231
0,114,g_a_cpu,cpu,716.235,716.794
0,114,g_a,dpu,716.797,722.176
0,114,g_a,dpu,722.178,727.508
0,114,g_a_cpu,cpu,727.51,728.047
0,114,eb_enc,cpu,728.052,732.978
0,118,normalize,cpu,733.77,737.418
0,118,g_a_cpu,cpu,737.422,737.924
0,118,g_a,dpu,737.926,743.31
0,118,g_a,dpu,743.314,748.538
0,118,g_a_cpu,cpu,748.54,749.11
0,118,eb_enc,cpu,749.114,763.951
