lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.2128,66.6494
-1,1,read,read,66.7296,125.481
-1,2,read,read,125.507,184.178
-1,3,read,read,630.86,691.993
-1,4,read,read,1216.2,1274.84
-1,5,read,read,1796.6,1860.1
-1,6,read,read,2371.13,2445.48
-1,7,read,read,2952.27,3017.86
-1,8,read,read,3525.65,3587.34
-1,9,read,read,4098.99,4132.1
-1,10,read,read,4672.34,4705.15
-1,11,read,read,5246.38,5277.52
-1,12,read,read,5824.13,5885.83
-1,13,read,read,6395.31,6428.12
-1,14,read,read,6975.96,7009.43
-1,15,read,read,7556.15,7586.93
0,0,normalize,cpu,67.1904,70.9358
0,0,g_a_cpu,cpu,71.1749,71.6015
0,0,g_a,dpu,71.6056,76.9054
0,0,g_a,dpu,76.9089,81.8946
0,0,g_a_cpu,cpu,81.8955,82.3589
0,0,eb_enc,cpu,82.3686,88.9071
0,3,normalize,cpu,89.4933,93.2353
0,3,g_a_cpu,cpu,93.2408,93.6453
0,3,g_a,dpu,93.6494,98.9484
0,3,g_a,dpu,98.9535,104.348
0,3,g_a_cpu,cpu,104.352,104.878
0,3,eb_enc,cpu,104.88,110.024
0,5,normalize,cpu,110.627,114.435
0,5,g_a_cpu,cpu,114.438,114.912
0,5,g_a,dpu,114.915,120.405
0,5,g_a,dpu,120.408,125.757
0,5,g_a_cpu,cpu,125.759,126.153
0,5,eb_enc,cpu,126.164,131.175
0,7,normalize,cpu,131.705,135.441
0,7,g_a_cpu,cpu,135.447,135.947
0,7,g_a,dpu,135.949,141.048
0,7,g_a,dpu,141.049,146.012
0,7,g_a_cpu,cpu,146.012,146.462
0,7,eb_enc,cpu,146.465,151.391
0,8,normalize,cpu,151.975,155.694
0,8,g_a_cpu,cpu,155.699,156.329
0,8,g_a,dpu,156.333,161.95
0,8,g_a,dpu,161.953,167.574
0,8,g_a_cpu,cpu,167.577,168.132
0,8,eb_enc,cpu,168.135,173.249
0,11,normalize,cpu,173.826,177.656
