lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.29924,67.9865
-1,1,read,read,68.1728,321.47
-1,2,read,read,332.163,438.75
-1,3,read,read,438.77,526.912
-1,4,read,read,568.343,646.453
-1,5,read,read,846.945,943.546
-1,6,read,read,1122.08,1243.24
-1,7,read,read,1414.12,1528.18
-1,8,read,read,1679.98,1789.94
-1,9,read,read,1935.88,1996.54
-1,10,read,read,2207.71,2277.9
-1,11,read,read,2462.91,2528.29
-1,12,read,read,2742.03,2840.49
-1,13,read,read,3024.39,3116.7
-1,14,read,read,3276.21,3339.18
-1,15,read,read,3553.37,3645.1
0,0,normalize,cpu,68.67,72.4226
0,0,g_a_cpu,cpu,96.7174,97.1119
0,0,g_a,dpu,97.1165,104.324
0,0,g_a,dpu,104.328,110.25
0,0,g_a_cpu,cpu,110.252,110.846
0,0,eb_enc,cpu,110.856,150.101
0,29,normalize,cpu,150.906,156.205
0,29,g_a_cpu,cpu,156.209,156.752
0,29,g_a,dpu,156.756,178.456
0,29,g_a,dpu,179.654,244.52
0,29,g_a_cpu,cpu,244.522,244.935
0,29,eb_enc,cpu,244.937,250.202
0,52,normalize,cpu,251.002,254.667
0,52,g_a_cpu,cpu,254.671,255.102
0,52,g_a,dpu,255.104,282.788
0,52,g_a,dpu,282.789,287.98
0,52,g_a_cpu,cpu,287.984,288.752
0,52,eb_enc,cpu,288.772,294.203
0,66,normalize,cpu,342.168,378.429
0,66,g_a_cpu,cpu,378.44,379.012
0,66,g_a,dpu,379.015,409.692
0,66,g_a,dpu,409.694,458.285
0,66,g_a_cpu,cpu,458.287,458.78
0,66,eb_enc,cpu,458.782,463.728
0,94,normalize,cpu,464.717,468.448
0,94,g_a_cpu,cpu,468.456,473.607
0,94,g_a,dpu,473.613,529.21
0,94,g_a,dpu,529.211,560.581
0,94,g_a_cpu,cpu,560.582,561.031
0,94,eb_enc,cpu,561.033,565.937
0,115,normalize,cpu,566.876,570.537
0,115,g_a_cpu,cpu,570.543,571.025
0,115,g_a,dpu,571.028,576.706
0,115,g_a,dpu,576.719,633.88
0,115,g_a_cpu,cpu,633.883,634.389
0,115,eb_enc,cpu,634.393,650.795
0,130,normalize,cpu,651.3,655.035
0,130,g_a_cpu,cpu,655.041,655.657
0,130,g_a,dpu,655.66,706.806
0,130,g_a,dpu,706.807,753.638
0,130,g_a_cpu,cpu,753.64,754.301
0,130,eb_enc,cpu,754.305,759.282
0,153,normalize,cpu,759.859,763.536
0,153,g_a_cpu,cpu,763.54,763.939
0,153,g_a,dpu,763.943,812.963
0,153,g_a,dpu,812.964,818.254
0,153,g_a_cpu,cpu,818.255,818.78
0,153,eb_enc,cpu,818.784,825.322
0,169,normalize,cpu,825.803,829.475
0,169,g_a_cpu,cpu,829.479,829.905
0,169,g_a,dpu,829.908,835.155
0,169,g_a,dpu,835.157,840.449
0,169,g_a_cpu,cpu,840.451,840.962
0,169,eb_enc,cpu,840.965,846.896
