lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.23551,65.6075
-1,1,read,read,65.7,131.266
-1,2,read,read,131.292,196.212
-1,3,read,read,379.146,464.014
-1,4,read,read,679.516,769.926
-1,5,read,read,984.876,1055.63
-1,6,read,read,1295,1379.92
-1,7,read,read,1622.91,1689.55
-1,8,read,read,1911.25,2015.12
-1,9,read,read,2214.97,2254.31
-1,10,read,read,2510.91,2550.88
-1,11,read,read,2813.18,2852.6
-1,12,read,read,3108.11,3172.74
-1,13,read,read,3408.03,3447.18
-1,14,read,read,3716.93,3757
-1,15,read,read,4014.38,4060.4
0,0,normalize,cpu,66.1706,74.4394
0,0,g_a_cpu,cpu,75.5973,76.1955
0,0,g_a,dpu,76.2044,81.7202
0,0,g_a,dpu,81.7237,100.159
0,0,g_a_cpu,cpu,100.16,100.822
0,0,eb_enc,cpu,100.831,108.221
0,7,normalize,cpu,108.905,112.706
0,7,g_a_cpu,cpu,112.711,113.199
0,7,g_a,dpu,113.233,119.729
0,7,g_a,dpu,119.736,125.073
0,7,g_a_cpu,cpu,125.077,125.639
0,7,eb_enc,cpu,125.643,141.978
0,12,normalize,cpu,142.612,146.27
0,12,g_a_cpu,cpu,146.273,146.63
0,12,g_a,dpu,146.633,154.162
0,12,g_a,dpu,154.165,168.712
0,12,g_a_cpu,cpu,168.718,169.521
0,12,eb_enc,cpu,169.561,175.099
0,17,normalize,cpu,176.05,187.714
0,17,g_a_cpu,cpu,187.719,188.183
0,17,g_a,dpu,188.188,193.745
0,17,g_a,dpu,193.747,199.106
0,17,g_a_cpu,cpu,199.108,199.518
0,17,eb_enc,cpu,199.521,204.568
0,23,normalize,cpu,205.031,208.685
0,23,g_a_cpu,cpu,208.687,209.061
0,23,g_a,dpu,209.063,217.237
0,23,g_a,dpu,217.239,222.331
0,23,g_a_cpu,cpu,222.333,222.728
0,23,eb_enc,cpu,222.732,227.823
0,27,normalize,cpu,228.526,232.195
0,27,g_a_cpu,cpu,232.2,232.579
0,27,g_a,dpu,232.581,240.083
0,27,g_a,dpu,240.088,245.378
0,27,g_a_cpu,cpu,245.379,245.817
0,27,eb_enc,cpu,245.819,250.99
0,32,normalize,cpu,251.561,255.279
0,32,g_a_cpu,cpu,255.281,255.658
0,32,g_a,dpu,255.66,261.122
0,32,g_a,dpu,261.125,266.332
0,32,g_a_cpu,cpu,266.333,266.777
0,32,eb_enc,cpu,266.779,272.075
0,36,normalize,cpu,272.697,276.377
0,36,g_a_cpu,cpu,276.381,277.01
0,36,g_a,dpu,277.014,282.478
0,36,g_a,dpu,282.479,287.512
0,36,g_a_cpu,cpu,287.513,287.951
0,36,eb_enc,cpu,287.954,293.328
0,41,normalize,cpu,293.947,297.694
0,41,g_a_cpu,cpu,297.699,298.459
0,41,g_a,dpu,298.462,303.734
0,41,g_a,dpu,303.736,308.825
0,41,g_a_cpu,cpu,308.827,309.196
0,41,eb_enc,cpu,309.198,314.235
0,46,normalize,cpu,314.751,318.475
0,46,g_a_cpu,cpu,318.479,318.844
0,46,g_a,dpu,318.846,324.594
0,46,g_a,dpu,324.596,337.45
0,46,g_a_cpu,cpu,337.453,337.933
0,46,eb_enc,cpu,337.937,343.002
0,51,normalize,cpu,343.841,347.68
0,51,g_a_cpu,cpu,347.685,348.392
0,51,g_a,dpu,348.395,364.238
0,51,g_a,dpu,364.239,373.301
0,51,g_a_cpu,cpu,373.302,373.897
0,51,eb_enc,cpu,373.913,379.069
0,57,normalize,cpu,379.649,383.425
0,57,g_a_cpu,cpu,383.428,383.895
0,57,g_a,dpu,383.898,389.073
0,57,g_a,dpu,389.074,394.13
0,57,g_a_cpu,cpu,394.132,394.526
0,57,eb_enc,cpu,394.528,400.048
0,61,normalize,cpu,400.704,404.522
0,61,g_a_cpu,cpu,404.525,404.925
0,61,g_a,dpu,404.927,417.763
0,61,g_a,dpu,417.765,423.154
0,61,g_a_cpu,cpu,423.156,423.808
0,61,eb_enc,cpu,423.816,429.76
0,65,normalize,cpu,430.449,434.254
0,65,g_a_cpu,cpu,434.264,434.916
0,65,g_a,dpu,434.92,440.268
0,65,g_a,dpu,440.271,445.917
0,65,g_a_cpu,cpu,445.918,446.484
0,65,eb_enc,cpu,446.487,451.758
0,70,normalize,cpu,452.42,456.154
0,70,g_a_cpu,cpu,456.159,456.71
0,70,g_a,dpu,456.716,472.177
0,70,g_a,dpu,472.179,481.293
0,70,g_a_cpu,cpu,481.295,481.669
0,70,eb_enc,cpu,481.672,486.672
0,75,normalize,cpu,487.387,491.109
0,75,g_a_cpu,cpu,491.112,491.422
0,75,g_a,dpu,491.424,496.784
0,75,g_a,dpu,496.787,505.976
0,75,g_a_cpu,cpu,505.977,506.388
0,75,eb_enc,cpu,506.391,511.444
0,81,normalize,cpu,512.033,515.789
0,81,g_a_cpu,cpu,515.794,516.267
0,81,g_a,dpu,516.269,521.771
0,81,g_a,dpu,521.773,531.391
0,81,g_a_cpu,cpu,531.393,531.789
0,81,eb_enc,cpu,531.791,536.998
0,85,normalize,cpu,538.043,541.734
0,85,g_a_cpu,cpu,541.738,542.258
0,85,g_a,dpu,542.259,547.45
0,85,g_a,dpu,547.451,556.564
