lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.23599,71.7714
-1,1,read,read,71.941,239.983
-1,2,read,read,240.016,375.842
-1,3,read,read,375.862,471.829
-1,4,read,read,567.128,667.412
-1,5,read,read,865.459,972.232
-1,6,read,read,1141.34,1272.15
-1,7,read,read,1400.25,1496.95
-1,8,read,read,1670.52,1776.35
-1,9,read,read,1954.07,2029.84
-1,10,read,read,2218.32,2277.02
-1,11,read,read,2472.04,2549.92
-1,12,read,read,2741.79,2832.96
-1,13,read,read,3022.34,3068.84
-1,14,read,read,3279.61,3342.78
-1,15,read,read,3548.93,3608.88
0,9,normalize,cpu,84.3698,101.533
0,9,g_a_cpu,cpu,101.612,101.918
0,9,g_a,dpu,101.921,118.692
0,9,g_a,dpu,118.695,123.941
0,9,g_a_cpu,cpu,123.943,124.709
0,9,eb_enc,cpu,124.72,134.643
0,22,normalize,cpu,136.978,140.704
0,22,g_a_cpu,cpu,140.714,141.739
0,22,g_a,dpu,141.746,183.717
0,22,g_a,dpu,186,215.161
0,22,g_a_cpu,cpu,215.163,215.571
0,22,eb_enc,cpu,215.573,224.3
0,45,normalize,cpu,225.097,234.362
0,45,g_a_cpu,cpu,234.364,234.883
0,45,g_a,dpu,234.887,262.548
0,45,g_a,dpu,262.549,299.804
0,45,g_a_cpu,cpu,299.806,300.277
0,45,eb_enc,cpu,300.285,305.208
0,60,normalize,cpu,305.757,318.329
0,60,g_a_cpu,cpu,318.339,318.79
0,60,g_a,dpu,318.793,370.105
0,60,g_a,dpu,370.108,409.17
0,60,g_a_cpu,cpu,409.172,409.724
0,60,eb_enc,cpu,409.726,414.804
0,83,normalize,cpu,415.597,420.184
0,83,g_a_cpu,cpu,420.189,420.798
0,83,g_a,dpu,420.802,464.999
0,83,g_a,dpu,465.001,470.378
0,83,g_a_cpu,cpu,470.381,471.34
0,83,eb_enc,cpu,471.344,477.233
0,94,normalize,cpu,478.072,481.925
0,94,g_a_cpu,cpu,481.928,482.411
0,94,g_a,dpu,482.414,519.373
0,94,g_a,dpu,519.381,551.615
0,94,g_a_cpu,cpu,551.616,551.95
0,94,eb_enc,cpu,551.952,557.008
0,113,normalize,cpu,557.678,561.473
0,113,g_a_cpu,cpu,561.478,562.067
0,113,g_a,dpu,562.07,619.341
0,113,g_a,dpu,619.348,667.991
0,113,g_a_cpu,cpu,667.992,668.392
0,113,eb_enc,cpu,668.395,673.549
0,134,normalize,cpu,674.21,680.488
0,134,g_a_cpu,cpu,680.494,681.146
0,134,g_a,dpu,681.151,738.474
0,134,g_a,dpu,738.477,782.171
0,134,g_a_cpu,cpu,782.173,782.561
0,134,eb_enc,cpu,782.563,790.705
0,159,normalize,cpu,791.386,795.981
0,159,g_a_cpu,cpu,795.984,796.527
0,159,g_a,dpu,796.53,802.065
0,159,g_a,dpu,802.067,844.478
0,159,g_a_cpu,cpu,844.479,844.975
0,159,eb_enc,cpu,844.979,850.082
0,171,normalize,cpu,850.697,854.378
0,171,g_a_cpu,cpu,854.382,854.81
0,171,g_a,dpu,854.815,899.637
0,171,g_a,dpu,899.639,972.643
0,171,g_a_cpu,cpu,972.647,973.396
0,171,eb_enc,cpu,973.399,978.577
0,196,normalize,cpu,979.334,983.072
0,196,g_a_cpu,cpu,983.076,983.478
0,196,g_a,dpu,983.481,1027.87
0,196,g_a,dpu,1027.87,1068.2
0,196,g_a_cpu,cpu,1068.2,1068.87
0,196,eb_enc,cpu,1068.89,1073.98
0,217,normalize,cpu,1074.64,1078.34
0,217,g_a_cpu,cpu,1078.34,1078.71
0,217,g_a,dpu,1078.71,1127.33
0,217,g_a,dpu,1127.33,1173.4
0,217,g_a_cpu,cpu,1173.4,1173.8
0,217,eb_enc,cpu,1173.81,1178.75
0,241,normalize,cpu,1179.44,1183.15
0,241,g_a_cpu,cpu,1183.16,1183.85
0,241,g_a,dpu,1183.85,1243.35
0,241,g_a,dpu,1243.35,1287.54
0,241,g_a_cpu,cpu,1287.54,1288.07
0,241,eb_enc,cpu,1288.08,1293.37
0,263,normalize,cpu,1294.67,1298.33
0,263,g_a_cpu,cpu,1298.34,1299.09
0,263,g_a,dpu,1299.1,1358.54
0,263,g_a,dpu,1358.54,1363.82
0,263,g_a_cpu,cpu,1363.83,1364.45
0,263,eb_enc,cpu,1364.45,1369.89
0,280,normalize,cpu,1370.63,1382.83
0,280,g_a_cpu,cpu,1382.83,1383.54
0,280,g_a,dpu,1383.55,1417.42
0,280,g_a,dpu,1417.42,1587.46
0,280,g_a_cpu,cpu,1587.47,1587.81
0,280,eb_enc,cpu,1587.81,1592.94
0,327,normalize,cpu,1593.77,1597.57
0,327,g_a_cpu,cpu,1597.57,1598.11
0,327,g_a,dpu,1598.11,1637.26
0,327,g_a,dpu,1637.26,1642.44
0,327,g_a_cpu,cpu,1642.44,1642.81
0,327,eb_enc,cpu,1642.81,1648.6
0,342,normalize,cpu,1658.38,1663.28
0,342,g_a_cpu,cpu,1663.28,1663.73
0,342,g_a,dpu,1663.74,1714.6
0,342,g_a,dpu,1714.6,1726.44
0,342,g_a_cpu,cpu,1726.44,1726.93
0,342,eb_enc,cpu,1726.93,1731.9
0,360,normalize,cpu,1732.73,1736.43
0,360,g_a_cpu,cpu,1736.44,1737.09
0,360,g_a,dpu,1737.1,1743.91
0,360,g_a,dpu,1743.91,1750.29
0,360,g_a_cpu,cpu,1750.29,1750.87
0,360,eb_enc,cpu,1750.87,1755.99
0,364,normalize,cpu,1756.61,1760.32
0,364,g_a_cpu,cpu,1760.33,1760.86
0,364,g_a,dpu,1760.86,1845.77
0,364,g_a,dpu,1845.77,1851.15
0,364,g_a_cpu,cpu,1851.15,1851.8
0,364,eb_enc,cpu,1851.81,1857.08
0,385,normalize,cpu,1857.88,1861.54
0,385,g_a_cpu,cpu,1861.55,1862.18
0,385,g_a,dpu,1862.18,1931.07
0,385,g_a,dpu,1931.08,2013.71
0,385,g_a_cpu,cpu,2013.71,2014.18
0,385,eb_enc,cpu,2014.19,2019.29
0,419,normalize,cpu,2019.82,2023.65
0,419,g_a_cpu,cpu,2023.65,2024.13
0,419,g_a,dpu,2024.13,2073.08
0,419,g_a,dpu,2073.08,2103.63
0,419,g_a_cpu,cpu,2103.63,2104.16
0,419,eb_enc,cpu,2104.16,2109.06
0,438,normalize,cpu,2110.14,2113.83
0,438,g_a_cpu,cpu,2113.83,2114.38
0,438,g_a,dpu,2114.38,2160.02
0,438,g_a,dpu,2160.04,2221.21
0,438,g_a_cpu,cpu,2221.22,2222.4
0,438,eb_enc,cpu,2222.41,2229.92
0,466,normalize,cpu,2230.64,2234.3
0,466,g_a_cpu,cpu,2234.3,2235.05
0,466,g_a,dpu,2235.06,2260.95
0,466,g_a,dpu,2260.95,2274.54
0,466,g_a_cpu,cpu,2274.54,2274.99
0,466,eb_enc,cpu,2275,2279.84
0,475,normalize,cpu,2280.33,2284.14
0,475,g_a_cpu,cpu,2284.14,2284.49
0,475,g_a,dpu,2284.5,2371.94
0,475,g_a,dpu,2371.94,2441.81
0,475,g_a_cpu,cpu,2441.81,2442.17
0,475,eb_enc,cpu,2442.17,2447.17
0,515,normalize,cpu,2448.1,2451.84
0,515,g_a_cpu,cpu,2451.84,2452.25
0,515,g_a,dpu,2452.25,2533.94
0,515,g_a,dpu,2533.94,2578.08
0,515,g_a_cpu,cpu,2578.08,2578.68
0,515,eb_enc,cpu,2578.68,2584.08
0,543,normalize,cpu,2585.11,2588.86
0,543,g_a_cpu,cpu,2588.86,2589.39
0,543,g_a,dpu,2589.4,2594.85
0,543,g_a,dpu,2594.85,2636.96
0,543,g_a_cpu,cpu,2636.96,2637.59
0,543,eb_enc,cpu,2637.59,2642.48
0,557,normalize,cpu,2644,2647.8
0,557,g_a_cpu,cpu,2647.81,2648.21
0,557,g_a,dpu,2648.21,2686.55
0,557,g_a,dpu,2686.55,2691.76
0,557,g_a_cpu,cpu,2691.76,2692.3
0,557,eb_enc,cpu,2692.3,2697.63
0,568,normalize,cpu,2698.4,2702.15
0,568,g_a_cpu,cpu,2702.15,2702.69
0,568,g_a,dpu,2702.69,2815.45
0,568,g_a,dpu,2815.45,2821.34
0,568,g_a_cpu,cpu,2821.35,2822.07
0,568,eb_enc,cpu,2822.08,2827.23
0,595,normalize,cpu,2827.93,2832.5
0,595,g_a_cpu,cpu,2832.51,2833.02
0,595,g_a,dpu,2833.02,2907.28
0,595,g_a,dpu,2907.28,2912.66
0,595,g_a_cpu,cpu,2912.66,2913.13
0,595,eb_enc,cpu,2913.13,2918.29
0,616,normalize,cpu,2918.88,2923.35
0,616,g_a_cpu,cpu,2923.36,2923.69
0,616,g_a,dpu,2923.69,2982.62
0,616,g_a,dpu,2982.62,2988.02
0,616,g_a_cpu,cpu,2988.02,2988.7
0,616,eb_enc,cpu,2988.7,2993.58
0,632,normalize,cpu,2994.11,2997.83
0,632,g_a_cpu,cpu,2997.83,2998.27
0,632,g_a,dpu,2998.27,3054.44
0,632,g_a,dpu,3054.44,3095.79
0,632,g_a_cpu,cpu,3095.79,3096.13
0,632,eb_enc,cpu,3096.13,3101.09
0,652,normalize,cpu,3101.85,3105.63
0,652,g_a_cpu,cpu,3105.64,3106.09
0,652,g_a,dpu,3106.09,3171.48
0,652,g_a,dpu,3171.48,3176.71
0,652,g_a_cpu,cpu,3176.71,3177.14
0,652,eb_enc,cpu,3177.14,3182.47
0,672,normalize,cpu,3182.99,3187
0,672,g_a_cpu,cpu,3187.01,3187.58
0,672,g_a,dpu,3187.59,3228.23
0,672,g_a,dpu,3228.23,3288.33
0,672,g_a_cpu,cpu,3288.33,3289.04
0,672,eb_enc,cpu,3289.04,3294.18
0,699,normalize,cpu,3295.44,3299.34
0,699,g_a_cpu,cpu,3299.35,3300.79
0,699,g_a,dpu,3300.8,3352.97
0,699,g_a,dpu,3352.97,3398.74
0,699,g_a_cpu,cpu,3398.74,3399.53
0,699,eb_enc,cpu,3399.53,3404.84
0,720,normalize,cpu,3405.38,3421.57
0,720,g_a_cpu,cpu,3421.58,3422
0,720,g_a,dpu,3422,3451.53
0,720,g_a,dpu,3451.53,3456.8
0,720,g_a_cpu,cpu,3456.8,3457.23
0,720,eb_enc,cpu,3457.23,3462.48
0,735,normalize,cpu,3463.1,3466.92
0,735,g_a_cpu,cpu,3466.92,3467.71
0,735,g_a,dpu,3467.71,3538.36
0,735,g_a,dpu,3538.36,3543.69
0,735,g_a_cpu,cpu,3543.69,3544.03
0,735,eb_enc,cpu,3544.04,3548.84
0,753,normalize,cpu,3549.63,3553.42
0,753,g_a_cpu,cpu,3553.43,3553.92
0,753,g_a,dpu,3553.92,3559.86
0,753,g_a,dpu,3559.86,3614.93
0,753,g_a_cpu,cpu,3614.93,3615.45
0,753,eb_enc,cpu,3615.45,3620.49
0,767,normalize,cpu,3621.15,3624.91
0,767,g_a_cpu,cpu,3624.92,3625.47
0,767,g_a,dpu,3625.47,3631.11
0,767,g_a,dpu,3631.11,3700.66
0,767,g_a_cpu,cpu,3700.66,3701.4
0,767,eb_enc,cpu,3701.41,3706.69
0,786,normalize,cpu,3707.68,3711.45
0,786,g_a_cpu,cpu,3711.45,3711.97
0,786,g_a,dpu,3711.97,3751.29
0,786,g_a,dpu,3751.29,3803.35
0,786,g_a_cpu,cpu,3803.35,3803.83
0,786,eb_enc,cpu,3803.83,3808.94
0,809,normalize,cpu,3809.62,3813.28
