lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.29936,68.1465
-1,1,read,read,68.3404,183.587
-1,2,read,read,183.63,405.322
-1,3,read,read,436.31,970.833
-1,4,read,read,970.855,1426.59
-1,5,read,read,1426.62,1631.16
-1,6,read,read,1631.18,1962.54
-1,7,read,read,2027.23,2154.17
-1,8,read,read,2448.16,2837.58
-1,9,read,read,2878.06,2957.84
-1,10,read,read,3252.23,3377.28
-1,11,read,read,3641.91,3738.28
-1,12,read,read,4029.54,4171.86
-1,13,read,read,4395.7,4451.55
-1,14,read,read,4760.57,4808.35
-1,15,read,read,5162.59,5333.79
-1,16,read,read,5532.14,5650.05
-1,17,read,read,5917.24,6043.84
-1,18,read,read,6285.58,6344.39
-1,19,read,read,6662.07,6830.13
-1,20,read,read,7040.51,7357
-1,21,read,read,7410.37,7518.32
-1,22,read,read,7792.93,7855.47
-1,23,read,read,8167.07,8248.92
-1,24,read,read,8573.59,8752.64
-1,25,read,read,8944.43,9052.34
-1,26,read,read,9337.84,9402.56
-1,27,read,read,9715.63,9862.77
-1,28,read,read,10090.4,10202.7
-1,29,read,read,10480.3,10580.1
-1,30,read,read,10857.3,10918.5
-1,31,read,read,11254.3,11316.6
-1,32,read,read,11629.1,11790.1
-1,33,read,read,12033.3,12114.5
-1,34,read,read,12391.5,12462.3
-1,35,read,read,12768.6,12856.3
-1,36,read,read,13164.5,13309.9
-1,37,read,read,13542.1,13640.5
-1,38,read,read,13913,13953.1
-1,39,read,read,14298.4,14380.5
-1,40,read,read,14690.2,14826.1
-1,41,read,read,15058.2,15177.9
-1,42,read,read,15432.9,15523.6
-1,43,read,read,15826,15888
-1,44,read,read,16211.5,16289.8
-1,45,read,read,16590.6,16663.7
-1,46,read,read,16982.6,17049.1
-1,47,read,read,17360.8,17466.6
-1,48,read,read,17737.4,17887.6
-1,49,read,read,18117.6,18230.1
-1,50,read,read,18497,18560.4
-1,51,read,read,18880,18960.4
-1,52,read,read,19276.3,19399
-1,53,read,read,19671.2,19741.4
-1,54,read,read,20038.1,20099.8
-1,55,read,read,20411.3,20505.2
-1,56,read,read,20793.1,20899
-1,57,read,read,21175.3,21240
-1,58,read,read,21553.1,21631.6
