lane,patch,stage,kind,t0_ms,t1_ms
0,0,normalize,cpu,64.2414,73.2664
0,0,g_a_cpu,cpu,73.3801,73.6965
0,0,g_a,dpu,73.7198,78.9449
0,0,g_a,dpu,78.9504,84.1397
0,0,g_a_cpu,cpu,84.141,84.5129
0,0,h_a,dpu,84.5208,85.9316
0,0,eb_enc,cpu,85.9331,86.0891
0,0,eb_dec,cpu,86.0898,86.2289
0,0,h_s,dpu,86.2294,87.2252
0,0,gc,cpu,87.2292,144.531
0,21,normalize,cpu,145.078,156.142
0,21,g_a_cpu,cpu,156.147,156.564
0,21,g_a,dpu,156.569,218.645
0,21,g_a,dpu,218.648,245.842
0,21,g_a_cpu,cpu,245.844,246.767
0,21,h_a,dpu,246.773,257.26
0,21,eb_enc,cpu,257.261,257.396
0,21,eb_dec,cpu,257.399,257.509
0,21,h_s,dpu,257.509,258.465
0,21,gc,cpu,258.466,282.026
0,37,normalize,cpu,282.518,317.96
0,37,g_a_cpu,cpu,317.963,320.192
0,37,g_a,dpu,320.201,332.342
0,37,g_a,dpu,332.343,339.426
0,37,g_a_cpu,cpu,339.428,339.907
0,37,h_a,dpu,339.913,352.476
0,37,eb_enc,cpu,352.478,352.633
0,37,eb_dec,cpu,352.634,352.752
0,37,h_s,dpu,352.753,370.269
0,37,gc,cpu,370.27,394.85
0,53,normalize,cpu,408.611,430.615
0,53,g_a_cpu,cpu,430.617,431.09
0,53,g_a,dpu,431.093,453.245
0,53,g_a,dpu,453.262,464.767
0,53,g_a_cpu,cpu,464.771,465.331
0,53,h_a,dpu,465.336,472.826
0,53,eb_enc,cpu,472.827,472.967
0,53,eb_dec,cpu,472.968,473.084
0,53,h_s,dpu,473.085,478.91
0,53,gc,cpu,478.912,490.922
0,58,normalize,cpu,603.859,629.193
0,58,g_a_cpu,cpu,629.206,629.564
0,58,g_a,dpu,629.567,639.357
0,58,g_a,dpu,639.358,644.458
0,58,g_a_cpu,cpu,644.462,644.898
0,58,h_a,dpu,644.9,651.215
0,58,eb_enc,cpu,651.216,651.377
0,58,eb_dec,cpu,651.378,651.502
0,58,h_s,dpu,651.503,654.842
0,58,gc,cpu,654.843,673.77
0,80,normalize,cpu,674.384,684.774
0,80,g_a_cpu,cpu,684.778,685.379
0,80,g_a,dpu,685.382,714.711
0,80,g_a,dpu,714.712,734.812
0,80,g_a_cpu,cpu,734.816,735.461
0,80,h_a,dpu,735.469,749.252
0,80,eb_enc,cpu,749.254,749.531
0,80,eb_dec,cpu,749.532,749.653
0,80,h_s,dpu,749.654,782.189
0,80,gc,cpu,782.19,826.616
0,100,normalize,cpu,827.156,898.549
0,100,g_a_cpu,cpu,898.552,899.01
0,100,g_a,dpu,899.014,904.156
0,100,g_a,dpu,904.158,909.294
0,100,g_a_cpu,cpu,909.296,909.73
0,100,h_a,dpu,909.742,912.328
0,100,eb_enc,cpu,912.329,912.492
0,100,eb_dec,cpu,912.493,912.604
0,100,h_s,dpu,912.605,934.77
0,100,gc,cpu,934.772,978.917
0,113,normalize,cpu,983.698,1040.91
