lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.29726,66.84
-1,1,read,read,67.1766,244.838
-1,2,read,read,255.706,329.359
-1,3,read,read,329.392,411.544
-1,4,read,read,674.545,961.859
-1,5,read,read,1023.58,1128.94
-1,6,read,read,1410.55,1526.91
-1,7,read,read,1811.94,1969.16
-1,8,read,read,2193.04,2285.78
-1,9,read,read,2569.14,2659.11
-1,10,read,read,2951.2,3011.99
-1,11,read,read,3339.85,3449.91
-1,12,read,read,3715.09,3881.07
-1,13,read,read,4093.02,4242.17
-1,14,read,read,4492.22,4637.01
-1,15,read,read,4879.32,4973.61
0,20,normalize,cpu,97.676,101.469
0,20,g_a_cpu,cpu,101.478,101.816
0,20,g_a,dpu,101.824,173.743
0,20,g_a,dpu,173.749,269.017
0,20,g_a_cpu,cpu,269.019,269.648
0,20,h_a,dpu,269.661,362.61
0,20,eb_enc,cpu,362.613,362.818
0,20,eb_dec,cpu,362.819,362.977
0,20,h_s,dpu,362.978,516.34
0,20,gc,cpu,516.348,544.05
0,94,normalize,cpu,544.797,550.636
0,94,g_a_cpu,cpu,550.643,551.494
0,94,g_a,dpu,551.501,579.482
0,94,g_a,dpu,579.484,587.739
0,94,g_a_cpu,cpu,587.741,588.198
0,94,h_a,dpu,588.2,759.644
0,94,eb_enc,cpu,759.645,759.937
0,94,eb_dec,cpu,759.954,760.213
0,94,h_s,dpu,760.213,926.274
0,94,gc,cpu,926.275,943.919
0,162,normalize,cpu,944.565,968.662
0,162,g_a_cpu,cpu,968.666,969.756
0,162,g_a,dpu,969.765,988.875
0,162,g_a,dpu,988.88,1016.39
0,162,g_a_cpu,cpu,1016.4,1016.96
0,162,h_a,dpu,1016.97,1126.88
0,162,eb_enc,cpu,1126.88,1127.15
0,162,eb_dec,cpu,1127.15,1127.4
0,162,h_s,dpu,1127.4,1278.17
0,162,gc,cpu,1278.17,1290.04
0,210,normalize,cpu,1290.72,1294.72
0,210,g_a_cpu,cpu,1294.72,1295.26
0,210,g_a,dpu,1295.27,1334.43
0,210,g_a,dpu,1334.43,1380.32
0,210,g_a_cpu,cpu,1380.32,1381.18
0,210,h_a,dpu,1381.19,1391.95
0,210,eb_enc,cpu,1391.95,1392.12
0,210,eb_dec,cpu,1392.12,1392.25
0,210,h_s,dpu,1392.25,1394.15
0,210,gc,cpu,1394.16,1432.29
0,234,normalize,cpu,1433.38,1437.06
0,234,g_a_cpu,cpu,1437.06,1437.95
0,234,g_a,dpu,1437.96,1481.46
0,234,g_a,dpu,1481.47,1486.72
0,234,g_a_cpu,cpu,1486.72,1487.15
0,234,h_a,dpu,1487.15,1584.05
0,234,eb_enc,cpu,1584.06,1584.18
0,234,eb_dec,cpu,1584.18,1584.31
0,234,h_s,dpu,1584.31,1750.42
0,234,gc,cpu,1750.42,1778.94
0,281,normalize,cpu,1779.61,1783.24
0,281,g_a_cpu,cpu,1783.24,1783.75
0,281,g_a,dpu,1783.76,1827.63
0,281,g_a,dpu,1827.63,1872.91
0,281,g_a_cpu,cpu,1872.91,1873.64
0,281,h_a,dpu,1873.65,1914.33
0,281,eb_enc,cpu,1914.34,1914.59
0,281,eb_dec,cpu,1914.59,1914.8
0,281,h_s,dpu,1914.8,2125.9
