lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.25546,66.2406
-1,1,read,read,66.396,153.99
-1,2,read,read,154.014,238.829
-1,3,read,read,465.897,563.854
-1,4,read,read,852.652,989.067
-1,5,read,read,1244.73,1322.62
-1,6,read,read,1648.97,1774.64
-1,7,read,read,2048.58,2135.32
-1,8,read,read,2426.99,2526.58
-1,9,read,read,2820.66,2879.05
-1,10,read,read,3212.29,3287.79
-1,11,read,read,3606.75,3675.36
-1,12,read,read,3982.27,4071.18
-1,13,read,read,4392.35,4474.71
-1,14,read,read,4763.07,4824.1
-1,15,read,read,5162.21,5222.64
0,7,normalize,cpu,76.3161,80.0671
0,7,g_a_cpu,cpu,80.1629,80.4808
0,7,g_a,dpu,80.4851,85.91
0,7,g_a,dpu,85.9226,100.053
0,7,g_a_cpu,cpu,100.055,100.726
0,7,h_a,dpu,100.732,112.71
0,7,eb_enc,cpu,112.711,114.635
0,7,eb_dec,cpu,114.636,114.773
0,7,h_s,dpu,114.774,118.494
0,7,gc,cpu,118.504,145.955
0,10,normalize,cpu,146.538,153.133
0,10,g_a_cpu,cpu,153.14,153.552
0,10,g_a,dpu,153.557,168.45
0,10,g_a,dpu,168.451,183.527
0,10,g_a_cpu,cpu,183.528,184.253
0,10,h_a,dpu,184.256,194.148
0,10,eb_enc,cpu,194.149,194.369
0,10,eb_dec,cpu,194.372,194.538
0,10,h_s,dpu,194.539,201.447
0,10,gc,cpu,201.449,211.878
0,19,normalize,cpu,213.106,217.132
0,19,g_a_cpu,cpu,217.138,217.965
0,19,g_a,dpu,217.971,225.168
0,19,g_a,dpu,225.17,243.879
0,19,g_a_cpu,cpu,243.881,244.286
0,19,h_a,dpu,244.288,255.965
0,19,eb_enc,cpu,255.966,256.202
0,19,eb_dec,cpu,256.205,256.372
0,19,h_s,dpu,256.373,269.107
0,19,gc,cpu,269.108,279.604
0,28,normalize,cpu,289.309,292.986
0,28,g_a_cpu,cpu,292.989,293.292
0,28,g_a,dpu,293.295,307.106
0,28,g_a,dpu,307.122,332.716
0,28,g_a_cpu,cpu,332.721,333.551
0,28,h_a,dpu,333.554,339.59
0,28,eb_enc,cpu,339.591,339.748
0,28,eb_dec,cpu,339.749,339.878
0,28,h_s,dpu,339.878,341.06
0,28,gc,cpu,341.061,354.67
0,40,normalize,cpu,355.185,359.472
0,40,g_a_cpu,cpu,359.477,360.014
0,40,g_a,dpu,360.022,375.949
0,40,g_a,dpu,375.951,387.261
0,40,g_a_cpu,cpu,387.262,387.684
0,40,h_a,dpu,387.685,394.631
0,40,eb_enc,cpu,394.632,394.77
0,40,eb_dec,cpu,394.772,394.944
0,40,h_s,dpu,394.946,397.402
0,40,gc,cpu,397.404,408.865
0,48,normalize,cpu,409.93,413.603
0,48,g_a_cpu,cpu,413.606,413.999
0,48,g_a,dpu,414.002,435.247
0,48,g_a,dpu,435.25,447.385
