lane,patch,stage,kind,t0_ms,t1_ms
0,0,normalize,cpu,65.5481,74.5628
0,0,g_a_cpu,cpu,86.1357,86.6054
0,0,g_a,dpu,86.6109,102.148
0,0,g_a,dpu,102.153,107.366
0,0,g_a_cpu,cpu,107.368,107.835
0,0,eb_enc,cpu,107.842,124.782
0,13,normalize,cpu,125.368,137.274
0,13,g_a_cpu,cpu,137.277,137.774
0,13,g_a,dpu,137.778,146.508
0,13,g_a,dpu,146.515,151.685
0,13,g_a_cpu,cpu,151.687,152.111
0,13,eb_enc,cpu,152.113,179.377
0,23,normalize,cpu,179.812,201.411
0,23,g_a_cpu,cpu,201.414,201.796
0,23,g_a,dpu,201.8,235.554
0,23,g_a,dpu,235.558,271.66
0,23,g_a_cpu,cpu,271.662,272.245
0,23,eb_enc,cpu,272.268,280.197
0,42,normalize,cpu,280.975,295.92
0,42,g_a_cpu,cpu,295.925,297.348
0,42,g_a,dpu,297.352,315.484
0,42,g_a,dpu,315.486,325.013
0,42,g_a_cpu,cpu,325.014,325.495
0,42,eb_enc,cpu,325.498,337.715
0,52,normalize,cpu,338.231,367.559
0,52,g_a_cpu,cpu,367.562,368.082
0,52,g_a,dpu,368.09,373.933
0,52,g_a,dpu,373.936,380.451
0,52,g_a_cpu,cpu,380.454,380.991
0,52,eb_enc,cpu,380.996,388.868
0,58,normalize,cpu,477.407,486.417
0,58,g_a_cpu,cpu,486.432,499.745
0,58,g_a,dpu,499.75,504.813
0,58,g_a,dpu,504.821,510.103
0,58,g_a_cpu,cpu,510.105,510.626
0,58,eb_enc,cpu,510.631,518.35
0,71,normalize,cpu,518.919,529.425
0,71,g_a_cpu,cpu,529.43,529.963
0,71,g_a,dpu,529.965,552.418
0,71,g_a,dpu,552.421,561.562
0,71,g_a_cpu,cpu,561.564,561.929
0,71,eb_enc,cpu,561.932,569.696
0,80,normalize,cpu,570.248,599.514
0,80,g_a_cpu,cpu,599.517,599.908
0,80,g_a,dpu,599.911,621.373
0,80,g_a,dpu,621.375,626.609
0,80,g_a_cpu,cpu,626.611,627.071
0,80,eb_enc,cpu,627.073,636.783
0,92,normalize,cpu,646.548,656.317
0,92,g_a_cpu,cpu,656.319,674.309
0,92,g_a,dpu,674.315,684.601
0,92,g_a,dpu,684.602,707.544
0,92,g_a_cpu,cpu,707.545,707.925
0,92,eb_enc,cpu,707.928,715.152
0,107,normalize,cpu,715.635,752.902
0,107,g_a_cpu,cpu,752.905,753.508
0,107,g_a,dpu,753.513,774.089
0,107,g_a,dpu,774.091,779.468
0,107,g_a_cpu,cpu,779.469,779.857
0,107,eb_enc,cpu,779.86,787.385
0,116,normalize,cpu,884.853,901.902
0,116,g_a_cpu,cpu,901.915,902.28
0,116,g_a,dpu,902.284,907.532
0,116,g_a,dpu,907.536,912.557
