lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.2733,68.0962
-1,1,read,read,68.2869,241.026
-1,2,read,read,241.053,433.276
-1,3,read,read,433.306,528.143
-1,4,read,read,559.611,650.707
-1,5,read,read,831.747,975.782
-1,6,read,read,1098.47,1209.04
-1,7,read,read,1382.46,1483.5
-1,8,read,read,1654,1774.98
-1,9,read,read,1939.48,2026.08
-1,10,read,read,2205.47,2259.01
-1,11,read,read,2479.11,2547.16
-1,12,read,read,2740.05,2831.45
-1,13,read,read,3024.21,3865.55
-1,14,read,read,3887.67,3956.58
-1,15,read,read,3956.6,4041.54
-1,16,read,read,4079.76,4152.61
-1,17,read,read,4326.14,4384.4
-1,18,read,read,4604.3,4701.79
-1,19,read,read,4879.47,4930.5
-1,20,read,read,5151.33,5232.1
-1,21,read,read,5423.86,5504.14
-1,22,read,read,5691.4,5812.05
-1,23,read,read,5981.28,6055.45
-1,24,read,read,6255.57,6302.96
-1,25,read,read,6523.03,6602.42
-1,26,read,read,6790.27,6898.6
-1,27,read,read,7067.53,7122.44
-1,28,read,read,7346.47,7427.09
-1,29,read,read,7615.48,7676.51
-1,30,read,read,7885.07,8032.94
-1,31,read,read,8150.76,8197.87
-1,32,read,read,8425.92,8584.73
-1,33,read,read,8694.17,8757.29
-1,34,read,read,8970.91,9026.72
-1,35,read,read,9244.46,9330.78
-1,36,read,read,9509.02,9594.26
-1,37,read,read,9784.05,9848.5
-1,38,read,read,10054.7,10099.1
-1,39,read,read,10325.5,10399.9
-1,40,read,read,10589.9,10643.5
-1,41,read,read,10861.3,10905.5
-1,42,read,read,11119.8,11190.9
-1,43,read,read,11385.7,11451.3
-1,44,read,read,11656.8,11755
-1,45,read,read,11935.5,12018.6
-1,46,read,read,12196.9,12339.1
-1,47,read,read,12490.6,12554.4
-1,48,read,read,12743.5,12812.7
-1,49,read,read,13014.8,13077.5
-1,50,read,read,13280.1,13354.5
-1,51,read,read,13558.4,13643.5
-1,52,read,read,13827.5,13912
-1,53,read,read,14103.6,14190.2
-1,54,read,read,14362.4,14488.9
-1,55,read,read,14635.8,14699.3
-1,56,read,read,14910.5,14952.7
-1,57,read,read,15191.5,15254.7
-1,58,read,read,15458.5,15534.5
-1,59,read,read,15723.6,15776.8
-1,60,read,read,16003.1,16122.9
-1,61,read,read,16273.1,16323.1
-1,62,read,read,16550.8,16627.4
-1,63,read,read,16821.9,16914.4
-1,64,read,read,17105.3,17169.5
-1,65,read,read,17366.6,17445.7
-1,66,read,read,17622.4,17696.2
-1,67,read,read,17893.3,17978.8
-1,68,read,read,18150,18218
-1,69,read,read,18413.8,18487.1
-1,70,read,read,18678.9,18800.2
-1,71,read,read,18963.5,19044.7
-1,72,read,read,19227.3,19354.8
-1,73,read,read,19507.5,19573
-1,74,read,read,19767.8,19878.1
-1,75,read,read,20036.3,20095
-1,76,read,read,20315.9,20391.2
-1,77,read,read,20602.1,20657.1
-1,78,read,read,20866.8,20929.8
-1,79,read,read,21150,21228.2
-1,80,read,read,21414.1,21491.2
-1,81,read,read,21697.8,21785.5
-1,82,read,read,21988.2,22123.7
-1,83,read,read,22253.4,22320.2
-1,84,read,read,22528.9,22598.4
-1,85,read,read,22798.9,22849.8
