lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.22576,65.5012
-1,1,read,read,65.6268,132.323
-1,2,read,read,132.348,189.833
-1,3,read,read,1342.39,1406.1
-1,4,read,read,2725.87,2789.17
-1,5,read,read,4123.11,4185.99
-1,6,read,read,5563.24,5638.27
-1,7,read,read,6967.11,7028.27
-1,8,read,read,8354.68,8414.61
-1,9,read,read,9786.84,9822.31
-1,10,read,read,11141.4,11173.7
-1,11,read,read,12566.7,12599.5
-1,12,read,read,13986.7,14045.6
-1,13,read,read,15381.4,15417.1
-1,14,read,read,16803.5,16837.5
-1,15,read,read,18194.5,18228.4
0,0,normalize,cpu,66.0692,75.578
0,0,g_a_cpu,cpu,75.6709,75.9803
0,0,g_a,dpu,75.9854,112.972
0,0,g_a,dpu,112.985,220.926
0,0,g_a_cpu,cpu,220.928,221.347
0,0,eb_enc,cpu,221.356,228.866
0,9,normalize,cpu,229.525,233.139
0,9,g_a_cpu,cpu,233.146,233.639
0,9,g_a,dpu,233.646,329.374
0,9,g_a,dpu,329.382,436.974
0,9,g_a_cpu,cpu,436.976,437.417
0,9,eb_enc,cpu,437.421,442.428
0,18,normalize,cpu,442.986,446.663
0,18,g_a_cpu,cpu,446.666,447.012
0,18,g_a,dpu,447.014,544.715
0,18,g_a,dpu,544.717,652.278
0,18,g_a_cpu,cpu,652.28,652.74
0,18,eb_enc,cpu,652.749,657.521
0,27,normalize,cpu,658.024,661.665
0,27,g_a_cpu,cpu,661.668,661.94
0,27,g_a,dpu,661.944,760.074
0,27,g_a,dpu,760.079,867.786
0,27,g_a_cpu,cpu,867.788,868.179
0,27,eb_enc,cpu,868.182,872.947
0,37,normalize,cpu,873.536,877.222
0,37,g_a_cpu,cpu,877.224,877.466
0,37,g_a,dpu,877.47,975.654
0,37,g_a,dpu,975.659,1083.24
0,37,g_a_cpu,cpu,1083.24,1083.65
0,37,eb_enc,cpu,1083.65,1088.41
0,45,normalize,cpu,1088.93,1092.58
0,45,g_a_cpu,cpu,1092.58,1092.88
0,45,g_a,dpu,1092.88,1193.45
0,45,g_a,dpu,1193.46,1301.11
0,45,g_a_cpu,cpu,1301.11,1301.56
0,45,eb_enc,cpu,1301.57,1306.27
0,54,normalize,cpu,1306.79,1310.44
0,54,g_a_cpu,cpu,1310.44,1310.7
0,54,g_a,dpu,1310.71,1409.52
0,54,g_a,dpu,1409.52,1517.6
0,54,g_a_cpu,cpu,1517.6,1517.95
0,54,eb_enc,cpu,1517.95,1522.7
0,63,normalize,cpu,1523.22,1526.9
0,63,g_a_cpu,cpu,1526.9,1527.22
0,63,g_a,dpu,1527.22,1630.35
0,63,g_a,dpu,1630.35,1666.73
0,63,g_a_cpu,cpu,1666.73,1667.17
0,63,eb_enc,cpu,1667.17,1671.93
0,72,normalize,cpu,1672.43,1676.08
0,72,g_a_cpu,cpu,1676.09,1676.39
0,72,g_a,dpu,1676.39,1774.5
0,72,g_a,dpu,1774.5,1884.62
0,72,g_a_cpu,cpu,1884.62,1885.05
0,72,eb_enc,cpu,1885.05,1889.8
0,81,normalize,cpu,1890.32,1893.97
0,81,g_a_cpu,cpu,1893.97,1894.26
0,81,g_a,dpu,1894.26,1992.35
0,81,g_a,dpu,1992.35,2103.58
0,81,g_a_cpu,cpu,2103.58,2104.01
0,81,eb_enc,cpu,2104.02,2108.78
0,90,normalize,cpu,2109.36,2112.96
0,90,g_a_cpu,cpu,2112.96,2113.28
0,90,g_a,dpu,2113.28,2213.51
0,90,g_a,dpu,2213.51,2249.99
0,90,g_a_cpu,cpu,2249.99,2250.44
0,90,eb_enc,cpu,2250.47,2255.41
0,95,normalize,cpu,2255.83,2259.47
0,95,g_a_cpu,cpu,2259.47,2259.8
0,95,g_a,dpu,2259.8,2361.34
0,95,g_a,dpu,2361.35,2469.18
0,95,g_a_cpu,cpu,2469.18,2469.71
0,95,eb_enc,cpu,2469.71,2474.44
0,104,normalize,cpu,2475,2482.08
0,104,g_a_cpu,cpu,2482.09,2482.43
0,104,g_a,dpu,2482.43,2577.05
0,104,g_a,dpu,2577.06,2684.61
0,104,g_a_cpu,cpu,2684.61,2685.05
0,104,eb_enc,cpu,2685.06,2689.77
0,112,normalize,cpu,2690.33,2693.98
0,112,g_a_cpu,cpu,2693.98,2694.55
0,112,g_a,dpu,2694.55,2797.41
0,112,g_a,dpu,2797.42,2905.13
0,112,g_a_cpu,cpu,2905.13,2905.54
0,112,eb_enc,cpu,2905.54,2910.47
0,121,normalize,cpu,2910.98,2914.68
0,121,g_a_cpu,cpu,2914.68,2914.96
0,121,g_a,dpu,2914.96,3012.86
0,121,g_a,dpu,3012.87,3121.29
0,121,g_a_cpu,cpu,3121.29,3121.73
0,121,eb_enc,cpu,3121.74,3126.47
0,130,normalize,cpu,3126.98,3130.63
0,130,g_a_cpu,cpu,3130.64,3130.94
0,130,g_a,dpu,3130.95,3233.23
0,130,g_a,dpu,3233.23,3340.86
0,130,g_a_cpu,cpu,3340.86,3341.33
0,130,eb_enc,cpu,3341.34,3346.08
0,139,normalize,cpu,3346.59,3350.32
0,139,g_a_cpu,cpu,3350.32,3350.62
0,139,g_a,dpu,3350.62,3448.64
0,139,g_a,dpu,3448.64,3556.22
0,139,g_a_cpu,cpu,3556.22,3556.68
0,139,eb_enc,cpu,3556.68,3561.53
0,147,normalize,cpu,3562.04,3565.68
0,147,g_a_cpu,cpu,3565.69,3566.06
0,147,g_a,dpu,3566.06,3664.07
0,147,g_a,dpu,3664.07,3771.66
0,147,g_a_cpu,cpu,3771.66,3772.14
0,147,eb_enc,cpu,3772.14,3776.89
0,156,normalize,cpu,3777.41,3781.03
0,156,g_a_cpu,cpu,3781.03,3781.39
0,156,g_a,dpu,3781.39,3879.45
0,156,g_a,dpu,3879.45,3987.06
0,156,g_a_cpu,cpu,3987.06,3987.47
0,156,eb_enc,cpu,3987.48,3992.28
0,165,normalize,cpu,3992.84,3996.56
0,165,g_a_cpu,cpu,3996.56,3996.78
0,165,g_a,dpu,3996.79,4094.9
0,165,g_a,dpu,4094.91,4203.15
0,165,g_a_cpu,cpu,4203.15,4203.56
0,165,eb_enc,cpu,4203.56,4208.36
0,174,normalize,cpu,4208.86,4212.52
0,174,g_a_cpu,cpu,4212.52,4212.8
0,174,g_a,dpu,4212.81,4310.94
0,174,g_a,dpu,4310.94,4419.14
0,174,g_a_cpu,cpu,4419.14,4419.56
0,174,eb_enc,cpu,4419.56,4424.27
0,183,normalize,cpu,4424.83,4428.5
0,183,g_a_cpu,cpu,4428.51,4428.79
0,183,g_a,dpu,4428.79,4529.39
0,183,g_a,dpu,4529.4,4637.48
0,183,g_a_cpu,cpu,4637.48,4637.85
0,183,eb_enc,cpu,4637.85,4642.6
0,192,normalize,cpu,4643.08,4646.77
0,192,g_a_cpu,cpu,4646.78,4647.01
0,192,g_a,dpu,4647.01,4753.35
0,192,g_a,dpu,4753.35,4861.38
0,192,g_a_cpu,cpu,4861.38,4861.7
0,192,eb_enc,cpu,4861.7,4866.58
0,201,normalize,cpu,4867.09,4870.76
0,201,g_a_cpu,cpu,4870.76,4871.12
0,201,g_a,dpu,4871.12,4977.57
0,201,g_a,dpu,4977.57,5085.99
0,201,g_a_cpu,cpu,5085.99,5086.46
0,201,eb_enc,cpu,5086.47,5091.6
0,210,normalize,cpu,5092.21,5095.88
0,210,g_a_cpu,cpu,5095.88,5096.29
0,210,g_a,dpu,5096.3,5197.76
0,210,g_a,dpu,5197.76,5306.25
0,210,g_a_cpu,cpu,5306.25,5306.69
0,210,eb_enc,cpu,5306.69,5311.63
0,220,normalize,cpu,5312.09,5315.74
0,220,g_a_cpu,cpu,5315.74,5316.06
0,220,g_a,dpu,5316.07,5421.34
0,220,g_a,dpu,5421.34,5529.88
0,220,g_a_cpu,cpu,5529.88,5530.26
0,220,eb_enc,cpu,5530.26,5535.05
0,230,normalize,cpu,5535.52,5539.18
0,230,g_a_cpu,cpu,5539.18,5539.57
0,230,g_a,dpu,5539.58,5640.9
0,230,g_a,dpu,5640.9,5749.38
0,230,g_a_cpu,cpu,5749.38,5749.79
0,230,eb_enc,cpu,5749.79,5754.52
0,239,normalize,cpu,5754.97,5758.62
0,239,g_a_cpu,cpu,5758.62,5758.91
0,239,g_a,dpu,5758.91,5859.51
0,239,g_a,dpu,5859.51,5969.46
