lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.2418,67.4846
-1,1,read,read,67.6608,147.92
-1,2,read,read,147.946,207.65
-1,3,read,read,1071.57,1131.91
-1,4,read,read,2539.66,2600.84
-1,5,read,read,4027.55,4099.83
-1,6,read,read,5426.73,5498.09
-1,7,read,read,6747.94,6813.98
-1,8,read,read,8224.38,8287.29
-1,9,read,read,9626.53,9660.3
-1,10,read,read,11091.7,11122.8
-1,11,read,read,12432.1,12464.9
-1,12,read,read,13883.6,13946.4
-1,13,read,read,15323.7,15357.8
-1,14,read,read,16738.6,16770.9
-1,15,read,read,18202.9,18237.5
0,0,normalize,cpu,68.0582,76.4478
0,0,g_a_cpu,cpu,76.5709,76.9215
0,0,g_a,dpu,76.9488,113.643
0,0,g_a,dpu,113.653,366.401
0,0,g_a_cpu,cpu,366.402,366.754
0,0,eb_enc,cpu,366.759,372.784
0,25,normalize,cpu,373.27,376.985
0,25,g_a_cpu,cpu,376.988,377.468
0,25,g_a,dpu,377.472,626.543
0,25,g_a,dpu,626.551,882.282
0,25,g_a_cpu,cpu,882.283,882.757
0,25,eb_enc,cpu,882.759,887.556
0,45,normalize,cpu,888.056,891.709
0,45,g_a_cpu,cpu,891.712,892.114
0,45,g_a,dpu,892.119,1134.59
0,45,g_a,dpu,1134.59,1391.46
0,45,g_a_cpu,cpu,1391.46,1391.88
0,45,eb_enc,cpu,1391.88,1396.84
0,65,normalize,cpu,1397.39,1401.07
0,65,g_a_cpu,cpu,1401.07,1401.4
0,65,g_a,dpu,1401.4,1646.47
0,65,g_a,dpu,1646.48,1900.57
0,65,g_a_cpu,cpu,1900.57,1900.97
0,65,eb_enc,cpu,1900.97,1905.64
0,87,normalize,cpu,1906.15,1909.82
0,87,g_a_cpu,cpu,1909.82,1910.19
0,87,g_a,dpu,1910.19,2158.41
0,87,g_a,dpu,2158.41,2414.34
0,87,g_a_cpu,cpu,2414.34,2414.83
0,87,eb_enc,cpu,2414.83,2419.52
0,108,normalize,cpu,2420.07,2423.84
0,108,g_a_cpu,cpu,2423.85,2424.16
0,108,g_a,dpu,2424.16,2666.59
0,108,g_a,dpu,2666.61,2922.32
0,108,g_a_cpu,cpu,2922.32,2922.83
0,108,eb_enc,cpu,2922.83,2927.6
0,129,normalize,cpu,2928.11,2931.78
0,129,g_a_cpu,cpu,2931.78,2932.05
0,129,g_a,dpu,2932.05,3186.55
0,129,g_a,dpu,3186.55,3437.85
0,129,g_a_cpu,cpu,3437.85,3438.28
0,129,eb_enc,cpu,3438.28,3442.98
0,148,normalize,cpu,3443.49,3447.2
0,148,g_a_cpu,cpu,3447.2,3447.44
0,148,g_a,dpu,3447.45,3698.66
0,148,g_a,dpu,3698.66,3953.92
0,148,g_a_cpu,cpu,3953.92,3954.23
0,148,eb_enc,cpu,3954.23,3958.91
0,170,normalize,cpu,3959.37,3963.01
0,170,g_a_cpu,cpu,3963.01,3963.28
0,170,g_a,dpu,3963.29,4215.23
0,170,g_a,dpu,4215.23,4467.04
0,170,g_a_cpu,cpu,4467.04,4467.5
0,170,eb_enc,cpu,4467.51,4472.34
0,193,normalize,cpu,4472.78,4476.42
0,193,g_a_cpu,cpu,4476.42,4476.71
0,193,g_a,dpu,4476.71,4722.5
0,193,g_a,dpu,4722.5,4987.66
0,193,g_a_cpu,cpu,4987.66,4987.98
0,193,eb_enc,cpu,4987.99,4992.71
0,214,normalize,cpu,4993.17,4996.82
0,214,g_a_cpu,cpu,4996.82,4997.09
0,214,g_a,dpu,4997.09,5242.03
0,214,g_a,dpu,5242.03,5502.56
0,214,g_a_cpu,cpu,5502.56,5503.02
0,214,eb_enc,cpu,5503.03,5507.83
0,235,normalize,cpu,5508.35,5512.03
0,235,g_a_cpu,cpu,5512.03,5512.41
0,235,g_a,dpu,5512.42,5761.74
0,235,g_a,dpu,5761.74,6013.42
0,235,g_a_cpu,cpu,6013.42,6013.92
0,235,eb_enc,cpu,6013.92,6018.86
0,255,normalize,cpu,6019.82,6023.5
0,255,g_a_cpu,cpu,6023.5,6023.93
0,255,g_a,dpu,6023.93,6267.16
0,255,g_a,dpu,6267.16,6522.47
0,255,g_a_cpu,cpu,6522.47,6522.93
0,255,eb_enc,cpu,6522.93,6527.62
0,275,normalize,cpu,6528.16,6531.88
0,275,g_a_cpu,cpu,6531.88,6532.22
0,275,g_a,dpu,6532.23,6782.53
0,275,g_a,dpu,6782.53,7033.87
0,275,g_a_cpu,cpu,7033.87,7034.3
0,275,eb_enc,cpu,7034.3,7039.01
