lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.21488,64.4453
-1,1,read,read,64.5236,128.423
-1,2,read,read,128.456,190.686
-1,3,read,read,1641.95,1699.32
-1,4,read,read,3219.33,3276.12
-1,5,read,read,4830.53,4897.35
-1,6,read,read,6432.41,6501.63
-1,7,read,read,8013.31,8071.5
-1,8,read,read,9663.9,9714.15
-1,9,read,read,11248.3,11299.3
-1,10,read,read,12835.5,12892.6
-1,11,read,read,14479.3,14511.7
-1,12,read,read,16054.3,16087
-1,13,read,read,17660.2,17689.6
-1,14,read,read,19283,19341.7
-1,15,read,read,20853.7,20886
0,0,normalize,cpu,65.005,68.7534
0,0,g_a_cpu,cpu,73.1991,73.6878
0,0,g_a,dpu,73.723,110.927
0,0,g_a,dpu,110.938,147.77
0,0,g_a_cpu,cpu,147.772,148.294
0,0,eb_enc,cpu,148.305,155.555
0,4,normalize,cpu,155.922,159.679
0,4,g_a_cpu,cpu,159.681,160.002
0,4,g_a,dpu,160.003,196.481
0,4,g_a,dpu,196.485,232.805
0,4,g_a_cpu,cpu,232.806,233.18
0,4,eb_enc,cpu,233.181,238.009
0,7,normalize,cpu,238.456,242.198
0,7,g_a_cpu,cpu,242.201,242.581
0,7,g_a,dpu,242.583,279.121
0,7,g_a,dpu,279.122,315.434
0,7,g_a_cpu,cpu,315.435,315.82
0,7,eb_enc,cpu,315.83,320.664
0,9,normalize,cpu,321.221,324.951
0,9,g_a_cpu,cpu,324.955,325.326
0,9,g_a,dpu,325.329,361.904
0,9,g_a,dpu,361.905,398.231
0,9,g_a_cpu,cpu,398.231,398.61
0,9,eb_enc,cpu,398.612,403.455
0,12,normalize,cpu,403.942,407.656
0,12,g_a_cpu,cpu,407.661,408.008
0,12,g_a,dpu,408.011,444.495
0,12,g_a,dpu,444.509,480.85
0,12,g_a_cpu,cpu,480.851,481.24
0,12,eb_enc,cpu,481.243,486.062
0,15,normalize,cpu,486.577,490.312
0,15,g_a_cpu,cpu,490.318,490.611
