lane,patch,stage,kind,t0_ms,t1_ms
0,0,normalize,cpu,67.2047,76.7775
0,0,g_a_cpu,cpu,76.8298,77.2148
0,0,g_a,dpu,77.2183,114.169
0,0,g_a,dpu,114.173,294.735
0,0,g_a_cpu,cpu,294.737,295.263
0,0,h_a,dpu,295.273,439.845
0,0,eb_enc,cpu,439.847,440.002
0,0,eb_dec,cpu,440.003,440.129
0,0,h_s,dpu,440.13,450.073
0,0,gc,cpu,450.08,477.153
0,16,normalize,cpu,477.938,494.327
0,16,g_a_cpu,cpu,494.332,494.808
0,16,g_a,dpu,494.811,575.415
0,16,g_a,dpu,575.418,719.763
0,16,g_a_cpu,cpu,719.766,720.251
0,16,h_a,dpu,720.255,836.882
0,16,eb_enc,cpu,836.884,837.03
0,16,eb_dec,cpu,837.032,837.15
0,16,h_s,dpu,837.151,839.213
0,16,gc,cpu,839.214,850.921
0,33,normalize,cpu,851.638,869.738
0,33,g_a_cpu,cpu,869.742,870.35
0,33,g_a,dpu,870.355,1032.71
0,33,g_a,dpu,1032.71,1177.39
0,33,g_a_cpu,cpu,1177.39,1177.84
0,33,h_a,dpu,1177.84,1217.52
0,33,eb_enc,cpu,1217.52,1217.67
0,33,eb_dec,cpu,1217.67,1217.79
0,33,h_s,dpu,1217.79,1218.82
0,33,gc,cpu,1218.82,1234.36
0,47,normalize,cpu,1239.08,1272.09
0,47,g_a_cpu,cpu,1272.09,1272.47
0,47,g_a,dpu,1272.47,1417.08
0,47,g_a,dpu,1417.09,1596.79
0,47,g_a_cpu,cpu,1596.79,1597.27
0,47,h_a,dpu,1597.27,1600.78
0,47,eb_enc,cpu,1600.78,1600.95
0,47,eb_dec,cpu,1600.95,1601.07
0,47,h_s,dpu,1601.07,1614.45
0,47,gc,cpu,1614.45,1626.64
0,58,normalize,cpu,1740.76,1774
0,58,g_a_cpu,cpu,1774.01,1774.39
0,58,g_a,dpu,1774.39,1810.78
0,58,g_a,dpu,1810.78,1847.1
0,58,g_a_cpu,cpu,1847.1,1847.58
0,58,h_a,dpu,1847.58,1991.87
0,58,eb_enc,cpu,1991.87,1992.03
0,58,eb_dec,cpu,1992.03,1992.15
0,58,h_s,dpu,1992.15,2101.32
0,58,gc,cpu,2101.32,2112.94
0,73,normalize,cpu,2113.37,2122.58
0,73,g_a_cpu,cpu,2122.59,2122.84
0,73,g_a,dpu,2122.84,2192.91
0,73,g_a,dpu,2192.92,2235.83
0,73,g_a_cpu,cpu,2235.83,2236.31
0,73,h_a,dpu,2236.31,2238.12
