lane,patch,stage,kind,t0_ms,t1_ms
-1,0,read,read,0.26506,65.0748
-1,1,read,read,65.2527,142.183
-1,2,read,read,142.227,201.929
-1,3,read,read,1325.11,1386.61
-1,4,read,read,2864.47,2928.8
-1,5,read,read,4336.26,4405.11
-1,6,read,read,5875.17,5950.31
-1,7,read,read,7381.68,7442.74
-1,8,read,read,8839.99,8901.52
-1,9,read,read,10377.2,10409.7
-1,10,read,read,11812.4,11845.7
-1,11,read,read,13337.2,13373.5
-1,12,read,read,14818.8,14878.3
-1,13,read,read,16318,16358.9
-1,14,read,read,17842,17887.9
-1,15,read,read,19361.9,19398.6
-1,16,read,read,20845.2,20909.1
-1,17,read,read,22349.3,22382.4
-1,18,read,read,23714,23761.4
-1,19,read,read,25320.4,25354
-1,20,read,read,26878.4,26938.3
-1,21,read,read,28361.6,28396.5
-1,22,read,read,29863.4,29897.3
-1,23,read,read,31263.6,31297
-1,24,read,read,32865.9,32925.1
-1,25,read,read,34324.8,34362
-1,26,read,read,35855.1,35897.5
-1,27,read,read,37357.1,37389.8
-1,28,read,read,38947.2,39017.6
-1,29,read,read,40378.4,40412.5
-1,30,read,read,41863.8,41900.5
-1,31,read,read,43393.9,43432.8
-1,32,read,read,44879.5,44952.1
-1,33,read,read,46378.6,46415
-1,34,read,read,47950.2,47985.6
-1,35,read,read,49486,49518
-1,36,read,read,50916.4,50973.9
-1,37,read,read,52353,52385.6
-1,38,read,read,53894.2,53927.1
-1,39,read,read,55382,55418.8
-1,40,read,read,56933.8,56998.1
-1,41,read,read,58455.2,58491.1
-1,42,read,read,59862.2,59899.2
-1,43,read,read,61409.4,61443.2
-1,44,read,read,62924.4,62985.2
-1,45,read,read,64371.1,64406
-1,46,read,read,65807.2,65840.4
-1,47,read,read,67313.5,67345.8
-1,48,read,read,68894.1,68952
-1,49,read,read,70416,70450.3
-1,50,read,read,71870.6,71904.5
-1,51,read,read,73402.3,73439.5
-1,52,read,read,74894.6,74954.4
-1,53,read,read,76370.6,76403.5
-1,54,read,read,77880.2,77920.1
-1,55,read,read,79401.2,79441.2
-1,56,read,read,80830.4,80893.3
-1,57,read,read,82443.1,82481.1
-1,58,read,read,83771,83809
-1,59,read,read,85333.4,85369.7
-1,60,read,read,86824.8,86881.3
-1,61,read,read,88390.8,88436.8
-1,62,read,read,89796.5,89827.1
-1,63,read,read,91341.4,91381.1
-1,64,read,read,92834.5,92895.4
-1,65,read,read,94320.3,94355.2
-1,66,read,read,95842.7,95884.1
-1,67,read,read,97351.6,97483.2
-1,68,read,read,98970.9,99112.5
-1,69,read,read,100428,100511
-1,70,read,read,101947,101982
-1,71,read,read,103380,103416
-1,72,read,read,104879,104937
-1,73,read,read,106495,106534
-1,74,read,read,107837,107874
-1,75,read,read,109336,109367
-1,76,read,read,110889,110948
-1,77,read,read,112371,112419
-1,78,read,read,113965,113999
-1,79,read,read,115415,115454
-1,80,read,read,116837,116899
-1,81,read,read,118385,118423
-1,82,read,read,119862,119906
-1,83,read,read,121405,121448
-1,84,read,read,122937,123004
-1,85,read,read,124416,124471
-1,86,read,read,125966,126003
-1,87,read,read,127463,127503
-1,88,read,read,129075,129150
-1,89,read,read,130582,130615
-1,90,read,read,131970,132002
-1,91,read,read,133483,133517
-1,92,read,read,135025,135084
-1,93,read,read,136588,136637
-1,94,read,read,138039,138073
-1,95,read,read,139518,139551
-1,96,read,read,140978,141037
-1,97,read,read,142567,142609
-1,98,read,read,144129,144171
-1,99,read,read,145495,145562
-1,100,read,read,147023,147081
-1,101,read,read,148595,148630
-1,102,read,read,150025,150063
-1,103,read,read,151471,151503
-1,104,read,read,153020,153080
-1,105,read,read,154475,154511
-1,106,read,read,156053,156087
-1,107,read,read,157486,157525
-1,108,read,read,159071,159133
-1,109,read,read,160512,160546
-1,110,read,read,162024,162064
-1,111,read,read,163541,163580
-1,112,read,read,164985,165042
-1,113,read,read,166563,166599
-1,114,read,read,168037,168073
-1,115,read,read,169493,169538
-1,116,read,read,171045,171104
-1,117,read,read,172503,172533
-1,118,read,read,174041,174077
-1,119,read,read,175523,175559
-1,120,read,read,177004,177061
-1,121,read,read,178521,178563
-1,122,read,read,180046,180090
-1,123,read,read,181586,181625
-1,124,read,read,183096,183167
-1,125,read,read,184610,184648
-1,126,read,read,186087,186124
-1,127,read,read,187659,187697
-1,128,read,read,189064,189122
-1,129,read,read,190624,190659
0,18,normalize,cpu,96.2619,99.9922
0,18,g_a_cpu,cpu,100.036,100.461
0,18,g_a,dpu,100.465,302.256
0,18,g_a,dpu,302.26,555.48
0,18,g_a_cpu,cpu,555.481,555.813
0,18,h_a,dpu,555.819,559.247
0,18,eb_enc,cpu,559.248,559.373
0,18,eb_dec,cpu,559.373,559.511
0,18,h_s,dpu,559.511,957.487
0,18,gc,cpu,957.496,968.839
0,39,normalize,cpu,969.32,973.002
0,39,g_a_cpu,cpu,973.006,973.291
0,39,g_a,dpu,973.294,1087.64
0,39,g_a,dpu,1087.65,1165.68
0,39,g_a_cpu,cpu,1165.68,1166
0,39,h_a,dpu,1166,1255.19
0,39,eb_enc,cpu,1255.19,1255.33
0,39,eb_dec,cpu,1255.33,1255.48
0,39,h_s,dpu,1255.48,1383.39
0,39,gc,cpu,1383.39,1393.96
0,58,normalize,cpu,1394.42,1398.07
0,58,g_a_cpu,cpu,1398.07,1398.4
0,58,g_a,dpu,1398.4,1606.49
0,58,g_a,dpu,1606.5,1719.78
0,58,g_a_cpu,cpu,1719.78,1720.18
0,58,h_a,dpu,1720.18,1941.46
0,58,eb_enc,cpu,1941.46,1941.58
0,58,eb_dec,cpu,1941.58,1941.71
0,58,h_s,dpu,1941.71,2065.69
0,58,gc,cpu,2065.69,2076.43
0,83,normalize,cpu,2076.98,2080.63
0,83,g_a_cpu,cpu,2080.63,2080.98
0,83,g_a,dpu,2080.98,2207.96
0,83,g_a,dpu,2207.97,2316.82
0,83,g_a_cpu,cpu,2316.82,2317.46
0,83,h_a,dpu,2317.46,2381.67
0,83,eb_enc,cpu,2381.68,2381.82
0,83,eb_dec,cpu,2381.82,2381.96
0,83,h_s,dpu,2381.96,2540.46
0,83,gc,cpu,2540.46,2550.4
0,103,normalize,cpu,2550.86,2554.53
0,103,g_a_cpu,cpu,2554.53,2554.79
0,103,g_a,dpu,2554.8,2728.32
0,103,g_a,dpu,2728.33,2804.08
0,103,g_a_cpu,cpu,2804.09,2804.8
0,103,h_a,dpu,2804.8,2891.3
0,103,eb_enc,cpu,2891.3,2891.51
0,103,eb_dec,cpu,2891.52,2891.75
0,103,h_s,dpu,2891.75,3104.92
0,103,gc,cpu,3104.92,3114.55
0,124,normalize,cpu,3115.06,3118.77
0,124,g_a_cpu,cpu,3118.77,3119.06
0,124,g_a,dpu,3119.06,3226.17
0,124,g_a,dpu,3226.17,3267.72
0,124,g_a_cpu,cpu,3267.72,3268.05
0,124,h_a,dpu,3268.06,3398.19
0,124,eb_enc,cpu,3398.19,3398.32
0,124,eb_dec,cpu,3398.32,3398.46
